datum,ags,intensivbetten_frei,intensivbetten_belegt
2020-06-03,01001,48.0,33.0
2020-06-03,01002,130.0,119.0
2020-06-03,01003,120.0,117.0
2020-06-03,01004,19.0,21.0
2020-06-03,01051,17.0,37.0
2020-06-03,01053,11.0,13.0
2020-06-03,01054,23.0,21.0
2020-06-03,01055,22.0,30.0
2020-06-03,01056,5.0,30.0
2020-06-03,01057,6.0,6.0
2020-06-03,01058,14.0,34.0
2020-06-03,01059,12.0,12.0
2020-06-03,01060,54.0,78.0
2020-06-03,01061,17.0,23.0
2020-06-03,01062,34.0,28.0
2020-06-03,02000,366.0,567.0
2020-06-03,03101,58.0,95.0
2020-06-03,03102,12.0,15.0
2020-06-03,03103,19.0,29.0
2020-06-03,03151,7.0,29.0
2020-06-03,03153,53.0,36.0
2020-06-03,03154,18.0,18.0
2020-06-03,03155,13.0,10.0
2020-06-03,03157,8.0,14.0
2020-06-03,03158,5.0,11.0
2020-06-03,03159,61.0,148.0
2020-06-03,03241,122.0,345.0
2020-06-03,03251,8.0,6.0
2020-06-03,03252,14.0,60.0
2020-06-03,03254,37.0,61.0
2020-06-03,03255,4.0,10.0
2020-06-03,03256,14.0,20.0
2020-06-03,03257,5.0,18.0
2020-06-03,03351,13.0,28.0
2020-06-03,03352,8.0,10.0
2020-06-03,03353,21.0,45.0
2020-06-03,03354,22.0,4.0
2020-06-03,03355,14.0,24.0
2020-06-03,03356,5.0,11.0
2020-06-03,03357,14.0,20.0
2020-06-03,03358,18.0,7.0
2020-06-03,03359,14.0,23.0
2020-06-03,03360,26.0,46.0
2020-06-03,03361,4.0,11.0
2020-06-03,03401,11.0,18.0
2020-06-03,03402,10.0,10.0
2020-06-03,03403,109.0,106.0
2020-06-03,03404,83.0,35.0
2020-06-03,03405,8.0,24.0
2020-06-03,03451,15.0,25.0
2020-06-03,03452,18.0,24.0
2020-06-03,03453,12.0,32.0
2020-06-03,03454,52.0,33.0
2020-06-03,03455,9.0,28.0
2020-06-03,03456,9.0,21.0
2020-06-03,03457,19.0,23.0
2020-06-03,03458,8.0,7.0
2020-06-03,03459,73.0,45.0
2020-06-03,03460,38.0,18.0
2020-06-03,03461,7.0,9.0
2020-06-03,03462,6.0,7.0
2020-06-03,04011,90.0,94.0
2020-06-03,04012,11.0,55.0
2020-06-03,05111,82.0,219.0
2020-06-03,05112,97.0,163.0
2020-06-03,05113,93.0,245.0
2020-06-03,05114,22.0,79.0
2020-06-03,05116,40.0,81.0
2020-06-03,05117,23.0,31.0
2020-06-03,05119,38.0,45.0
2020-06-03,05120,15.0,21.0
2020-06-03,05122,37.0,53.0
2020-06-03,05124,74.0,111.0
2020-06-03,05154,18.0,55.0
2020-06-03,05158,33.0,42.0
2020-06-03,05162,37.0,83.0
2020-06-03,05166,32.0,28.0
2020-06-03,05170,70.0,113.0
2020-06-03,05314,62.0,208.0
2020-06-03,05315,74.0,372.0
2020-06-03,05316,41.0,46.0
2020-06-03,05334,44.0,288.0
2020-06-03,05358,32.0,44.0
2020-06-03,05362,24.0,57.0
2020-06-03,05366,7.0,33.0
2020-06-03,05370,14.0,22.0
2020-06-03,05374,33.0,78.0
2020-06-03,05378,31.0,21.0
2020-06-03,05382,14.0,74.0
2020-06-03,05512,41.0,25.0
2020-06-03,05513,56.0,61.0
2020-06-03,05515,33.0,216.0
2020-06-03,05554,28.0,51.0
2020-06-03,05558,18.0,21.0
2020-06-03,05562,97.0,181.0
2020-06-03,05566,25.0,62.0
2020-06-03,05570,30.0,25.0
2020-06-03,05711,22.0,125.0
2020-06-03,05754,22.0,32.0
2020-06-03,05758,17.0,49.0
2020-06-03,05762,16.0,25.0
2020-06-03,05766,25.0,55.0
2020-06-03,05770,45.0,98.0
2020-06-03,05774,46.0,73.0
2020-06-03,05911,88.0,155.0
2020-06-03,05913,56.0,242.0
2020-06-03,05914,41.0,47.0
2020-06-03,05915,45.0,52.0
2020-06-03,05916,27.0,40.0
2020-06-03,05954,41.0,93.0
2020-06-03,05958,55.0,68.0
2020-06-03,05962,40.0,85.0
2020-06-03,05966,24.0,15.0
2020-06-03,05970,47.0,92.0
2020-06-03,05974,26.0,49.0
2020-06-03,05978,44.0,80.0
2020-06-03,06411,41.0,74.0
2020-06-03,06412,64.0,238.0
2020-06-03,06413,45.0,69.0
2020-06-03,06414,36.0,83.0
2020-06-03,06431,9.0,35.0
2020-06-03,06432,3.0,24.0
2020-06-03,06433,3.0,22.0
2020-06-03,06434,9.0,22.0
2020-06-03,06435,38.0,63.0
2020-06-03,06436,6.0,24.0
2020-06-03,06437,7.0,124.0
2020-06-03,06438,20.0,29.0
2020-06-03,06439,18.0,4.0
2020-06-03,06440,54.0,75.0
2020-06-03,06531,48.0,213.0
2020-06-03,06532,27.0,42.0
2020-06-03,06533,22.0,42.0
2020-06-03,06534,29.0,146.0
2020-06-03,06535,20.0,19.0
2020-06-03,06611,42.0,142.0
2020-06-03,06631,24.0,55.0
2020-06-03,06632,32.0,42.0
2020-06-03,06633,19.0,16.0
2020-06-03,06634,33.0,19.0
2020-06-03,06635,43.0,83.0
2020-06-03,06636,37.0,21.0
2020-06-03,07111,41.0,66.0
2020-06-03,07131,11.0,14.0
2020-06-03,07132,12.0,8.0
2020-06-03,07133,27.0,23.0
2020-06-03,07134,5.0,19.0
2020-06-03,07135,18.0,4.0
2020-06-03,07137,31.0,14.0
2020-06-03,07138,40.0,35.0
2020-06-03,07140,7.0,8.0
2020-06-03,07141,17.0,30.0
2020-06-03,07143,11.0,26.0
2020-06-03,07211,49.0,66.0
2020-06-03,07231,17.0,15.0
2020-06-03,07232,4.0,13.0
2020-06-03,07233,15.0,1.0
2020-06-03,07235,8.0,8.0
2020-06-03,07311,6.0,15.0
2020-06-03,07312,70.0,91.0
2020-06-03,07313,9.0,6.0
2020-06-03,07314,65.0,61.0
2020-06-03,07315,19.0,18.0
2020-06-03,07316,15.0,6.0
2020-06-03,07317,7.0,9.0
2020-06-03,07318,9.0,26.0
2020-06-03,07319,7.0,20.0
2020-06-03,07320,6.0,8.0
2020-06-03,07331,2.0,5.0
2020-06-03,07332,9.0,10.0
2020-06-03,07333,3.0,9.0
2020-06-03,07334,20.0,9.0
2020-06-03,07335,11.0,3.0
2020-06-03,07336,5.0,11.0
2020-06-03,07337,7.0,10.0
2020-06-03,07339,11.0,16.0
2020-06-03,07340,4.0,5.0
2020-06-03,08111,196.0,308.0
2020-06-03,08115,24.0,28.0
2020-06-03,08116,26.0,61.0
2020-06-03,08117,36.0,39.0
2020-06-03,08118,130.0,81.0
2020-06-03,08119,67.0,41.0
2020-06-03,08121,23.0,41.0
2020-06-03,08125,9.0,43.0
2020-06-03,08126,4.0,8.0
2020-06-03,08127,14.0,33.0
