datum,ags,intensivbetten_frei,intensivbetten_belegt
2023-12-31,01001,5.0,33.0
2023-12-31,01002,4.0,127.0
2023-12-31,01003,2.0,101.0
2023-12-31,01004,1.0,22.0
2023-12-31,01051,4.0,36.0
2023-12-31,01053,3.0,5.0
2023-12-31,01054,6.0,14.0
2023-12-31,01055,3.0,21.0
2023-12-31,01056,4.0,23.0
2023-12-31,01057,3.0,5.0
2023-12-31,01058,6.0,29.0
2023-12-31,01059,0.0,24.0
2023-12-31,01060,8.0,46.0
2023-12-31,01061,9.0,34.0
2023-12-31,01062,4.0,22.0
2023-12-31,02000,78.0,345.0
2023-12-31,03101,29.0,97.0
2023-12-31,03102,1.0,5.0
2023-12-31,03103,4.0,26.0
2023-12-31,03151,3.0,3.0
2023-12-31,03153,0.0,20.0
2023-12-31,03155,4.0,14.0
2023-12-31,03157,0.0,6.0
2023-12-31,03158,4.0,12.0
2023-12-31,03159,16.0,100.0
2023-12-31,03241,17.0,80.0
2023-12-31,03251,2.0,10.0
2023-12-31,03252,7.0,31.0
2023-12-31,03254,22.0,54.0
2023-12-31,03256,2.0,14.0
2023-12-31,03351,2.0,26.0
2023-12-31,03352,0.0,8.0
2023-12-31,03353,6.0,22.0
2023-12-31,03355,13.0,16.0
2023-12-31,03356,0.0,4.0
2023-12-31,03357,3.0,27.0
2023-12-31,03358,1.0,9.0
2023-12-31,03359,4.0,5.0
2023-12-31,03360,5.0,49.0
2023-12-31,03361,0.0,17.0
2023-12-31,03402,0.0,10.0
2023-12-31,03403,4.0,100.0
2023-12-31,03404,11.0,76.0
2023-12-31,03405,8.0,10.0
2023-12-31,03451,0.0,27.0
2023-12-31,03452,5.0,15.0
2023-12-31,03453,4.0,17.0
2023-12-31,03454,18.0,51.0
2023-12-31,03455,2.0,16.0
2023-12-31,03456,0.0,20.0
2023-12-31,03457,8.0,9.0
2023-12-31,03459,14.0,55.0
2023-12-31,03460,6.0,22.0
2023-12-31,03461,1.0,4.0
2023-12-31,04011,2.0,86.0
2023-12-31,04012,11.0,38.0
2023-12-31,05111,18.0,150.0
2023-12-31,05112,13.0,99.0
2023-12-31,05113,9.0,126.0
2023-12-31,05114,13.0,47.0
2023-12-31,05116,9.0,71.0
2023-12-31,05117,4.0,25.0
2023-12-31,05119,8.0,42.0
2023-12-31,05120,1.0,17.0
2023-12-31,05122,25.0,41.0
2023-12-31,05124,8.0,96.0
2023-12-31,05154,17.0,26.0
2023-12-31,05158,9.0,26.0
2023-12-31,05162,0.0,14.0
2023-12-31,05166,4.0,33.0
2023-12-31,05170,23.0,66.0
2023-12-31,05314,15.0,203.0
2023-12-31,05315,22.0,152.0
2023-12-31,05316,3.0,40.0
2023-12-31,05334,14.0,219.0
2023-12-31,05358,6.0,39.0
2023-12-31,05362,8.0,44.0
2023-12-31,05366,2.0,22.0
2023-12-31,05370,12.0,20.0
2023-12-31,05374,6.0,24.0
2023-12-31,05378,9.0,23.0
2023-12-31,05382,0.0,37.0
2023-12-31,05513,11.0,70.0
2023-12-31,05515,26.0,128.0
2023-12-31,05554,14.0,54.0
2023-12-31,05558,8.0,28.0
2023-12-31,05562,51.0,139.0
2023-12-31,05566,8.0,52.0
2023-12-31,05570,7.0,25.0
2023-12-31,05711,11.0,99.0
2023-12-31,05754,2.0,10.0
2023-12-31,05758,5.0,30.0
2023-12-31,05762,4.0,30.0
2023-12-31,05766,2.0,48.0
2023-12-31,05770,17.0,120.0
2023-12-31,05774,3.0,52.0
2023-12-31,05911,21.0,121.0
2023-12-31,05913,20.0,189.0
2023-12-31,05914,15.0,46.0
2023-12-31,05915,19.0,44.0
2023-12-31,05916,10.0,51.0
2023-12-31,05954,20.0,56.0
2023-12-31,05958,17.0,47.0
2023-12-31,05962,28.0,65.0
2023-12-31,05966,3.0,9.0
2023-12-31,05970,3.0,67.0
2023-12-31,05974,18.0,60.0
2023-12-31,05978,11.0,39.0
2023-12-31,06411,23.0,77.0
2023-12-31,06412,22.0,180.0
2023-12-31,06414,3.0,28.0
2023-12-31,06431,5.0,24.0
2023-12-31,06432,0.0,20.0
2023-12-31,06433,0.0,14.0
2023-12-31,06434,3.0,19.0
2023-12-31,06435,9.0,47.0
2023-12-31,06436,2.0,23.0
2023-12-31,06437,0.0,129.0
2023-12-31,06438,1.0,20.0
2023-12-31,06439,0.0,10.0
2023-12-31,06440,4.0,16.0
2023-12-31,06531,18.0,177.0
2023-12-31,06532,6.0,14.0
2023-12-31,06533,7.0,34.0
2023-12-31,06534,5.0,64.0
2023-12-31,06535,10.0,14.0
2023-12-31,06611,12.0,100.0
2023-12-31,06631,7.0,9.0
2023-12-31,06632,10.0,16.0
2023-12-31,06633,2.0,19.0
2023-12-31,06634,6.0,16.0
2023-12-31,06635,5.0,58.0
2023-12-31,06636,6.0,24.0
2023-12-31,07111,18.0,63.0
2023-12-31,07131,0.0,8.0
2023-12-31,07132,2.0,7.0
2023-12-31,07133,10.0,35.0
2023-12-31,07134,2.0,16.0
2023-12-31,07135,2.0,2.0
2023-12-31,07137,9.0,23.0
2023-12-31,07138,12.0,28.0
2023-12-31,07140,0.0,2.0
2023-12-31,07141,7.0,18.0
2023-12-31,07143,11.0,20.0
2023-12-31,07211,12.0,38.0
2023-12-31,07231,9.0,13.0
2023-12-31,07232,3.0,5.0
2023-12-31,07233,0.0,10.0
2023-12-31,07235,2.0,7.0
2023-12-31,07311,3.0,7.0
2023-12-31,07312,21.0,93.0
2023-12-31,07313,6.0,17.0
2023-12-31,07314,19.0,82.0
2023-12-31,07315,2.0,52.0
2023-12-31,07316,0.0,14.0
2023-12-31,07317,6.0,10.0
2023-12-31,07318,3.0,22.0
2023-12-31,07319,14.0,38.0
2023-12-31,07320,3.0,7.0
2023-12-31,07331,0.0,6.0
2023-12-31,07332,6.0,9.0
2023-12-31,07333,7.0,5.0
2023-12-31,07334,7.0,16.0
2023-12-31,07335,3.0,7.0
2023-12-31,07336,1.0,15.0
2023-12-31,07337,1.0,11.0
2023-12-31,07340,2.0,5.0
2023-12-31,08111,36.0,164.0
2023-12-31,08115,6.0,40.0
2023-12-31,08116,13.0,59.0
2023-12-31,08117,15.0,27.0
2023-12-31,08118,3.0,3.0
2023-12-31,08119,17.0,41.0
2023-12-31,08121,23.0,31.0
2023-12-31,08125,4.0,33.0
2023-12-31,08126,2.0,5.0
2023-12-31,08127,4.0,34.0
2023-12-31,08128,6.0,32.0
2023-12-31,08135,6.0,14.0
2023-12-31,08136,16.0,44.0
2023-12-31,08211,4.0,12.0
2023-12-31,08212,0.0,8.0
2023-12-31,08215,0.0,9.0
2023-12-31,08216,0.0,10.0
2023-12-31,08221,0.0,41.0
2023-12-31,08222,6.0,90.0
2023-12-31,08225,5.0,11.0
2023-12-31,08226,3.0,34.0
2023-12-31,08231,5.0,31.0
2023-12-31,08235,0.0,14.0
2023-12-31,08236,0.0,9.0
2023-12-31,08237,0.0,10.0
2023-12-31,08311,34.0,166.0
2023-12-31,08315,6.0,14.0
2023-12-31,08316,0.0,9.0
2023-12-31,08317,19.0,72.0
2023-12-31,08325,2.0,8.0
2023-12-31,08326,3.0,38.0
2023-12-31,08327,4.0,6.0
2023-12-31,08335,28.0,43.0
2023-12-31,08336,7.0,16.0
2023-12-31,08337,1.0,9.0
2023-12-31,08415,5.0,19.0
2023-12-31,08416,10.0,52.0
2023-12-31,08417,2.0,14.0
2023-12-31,08421,18.0,85.0
2023-12-31,08425,6.0,10.0
2023-12-31,08426,0.0,7.0
2023-12-31,08435,13.0,23.0
2023-12-31,08436,13.0,36.0
2023-12-31,08437,6.0,8.0
2023-12-31,09161,1.0,30.0
2023-12-31,09162,37.0,374.0
2023-12-31,09163,7.0,35.0
2023-12-31,09171,4.0,16.0
2023-12-31,09172,0.0,18.0
2023-12-31,09173,4.0,20.0
2023-12-31,09174,0.0,10.0
2023-12-31,09175,1.0,17.0
2023-12-31,09176,7.0,22.0
2023-12-31,09177,0.0,10.0
2023-12-31,09178,1.0,9.0
2023-12-31,09179,1.0,9.0
2023-12-31,09180,7.0,54.0
2023-12-31,09181,3.0,8.0
2023-12-31,09182,1.0,11.0
2023-12-31,09183,6.0,6.0
2023-12-31,09185,9.0,25.0
2023-12-31,09186,2.0,6.0
2023-12-31,09187,10.0,58.0
2023-12-31,09188,10.0,36.0
2023-12-31,09189,11.0,43.0
2023-12-31,09190,11.0,12.0
2023-12-31,09261,4.0,43.0
2023-12-31,09262,17.0,31.0
2023-12-31,09263,3.0,17.0
2023-12-31,09271,2.0,27.0
2023-12-31,09272,3.0,4.0
2023-12-31,09273,1.0,2.0
2023-12-31,09274,0.0,4.0
2023-12-31,09275,3.0,9.0
2023-12-31,09276,2.0,11.0
2023-12-31,09277,2.0,12.0
2023-12-31,09278,3.0,11.0
2023-12-31,09279,0.0,12.0
2023-12-31,09361,10.0,24.0
2023-12-31,09362,24.0,100.0
2023-12-31,09363,9.0,35.0
2023-12-31,09371,8.0,2.0
2023-12-31,09372,6.0,3.0
2023-12-31,09373,10.0,10.0
2023-12-31,09375,4.0,10.0
2023-12-31,09376,2.0,14.0
2023-12-31,09377,1.0,13.0
2023-12-31,09461,10.0,27.0
2023-12-31,09462,3.0,25.0
2023-12-31,09464,4.0,22.0
2023-12-31,09471,3.0,11.0
2023-12-31,09472,0.0,5.0
2023-12-31,09474,0.0,7.0
2023-12-31,09475,5.0,14.0
2023-12-31,09476,7.0,12.0
2023-12-31,09477,3.0,22.0
2023-12-31,09478,5.0,20.0
2023-12-31,09479,11.0,9.0
2023-12-31,09561,6.0,17.0
2023-12-31,09562,25.0,88.0
2023-12-31,09563,5.0,24.0
2023-12-31,09564,48.0,138.0
2023-12-31,09565,1.0,5.0
2023-12-31,09571,3.0,13.0
2023-12-31,09572,0.0,3.0
2023-12-31,09574,4.0,11.0
2023-12-31,09575,3.0,21.0
2023-12-31,09576,0.0,7.0
2023-12-31,09577,3.0,13.0
2023-12-31,09661,2.0,44.0
2023-12-31,09662,4.0,47.0
2023-12-31,09663,33.0,94.0
2023-12-31,09671,2.0,2.0
2023-12-31,09672,0.0,24.0
2023-12-31,09673,20.0,123.0
2023-12-31,09674,0.0,6.0
2023-12-31,09675,3.0,5.0
2023-12-31,09676,2.0,6.0
2023-12-31,09677,0.0,9.0
2023-12-31,09679,1.0,8.0
2023-12-31,09761,13.0,79.0
2023-12-31,09762,0.0,14.0
2023-12-31,09763,3.0,37.0
2023-12-31,09764,4.0,26.0
2023-12-31,09771,2.0,11.0
2023-12-31,09772,1.0,7.0
2023-12-31,09773,2.0,6.0
2023-12-31,09774,7.0,40.0
2023-12-31,09775,1.0,13.0
2023-12-31,09776,4.0,2.0
2023-12-31,09777,4.0,9.0
2023-12-31,09778,0.0,8.0
2023-12-31,09779,4.0,9.0
2023-12-31,09780,1.0,13.0
2023-12-31,10041,8.0,41.0
2023-12-31,10043,10.0,26.0
2023-12-31,10044,11.0,18.0
2023-12-31,10045,10.0,81.0
2023-12-31,10046,4.0,10.0
2023-12-31,11000,78.0,772.0
2023-12-31,12051,14.0,35.0
2023-12-31,12052,24.0,58.0
2023-12-31,12053,3.0,9.0
2023-12-31,12054,7.0,47.0
2023-12-31,12060,2.0,10.0
2023-12-31,12061,7.0,25.0
2023-12-31,12062,3.0,9.0
2023-12-31,12063,1.0,16.0
2023-12-31,12064,1.0,5.0
2023-12-31,12065,12.0,20.0
2023-12-31,12066,6.0,9.0
2023-12-31,12067,1.0,31.0
2023-12-31,12068,6.0,15.0
2023-12-31,12069,8.0,41.0
2023-12-31,12070,6.0,8.0
2023-12-31,12071,1.0,2.0
2023-12-31,12072,1.0,7.0
2023-12-31,12073,4.0,22.0
2023-12-31,13003,20.0,92.0
2023-12-31,13004,1.0,51.0
2023-12-31,13071,22.0,59.0
2023-12-31,13072,15.0,25.0
2023-12-31,13073,7.0,37.0
2023-12-31,13074,9.0,8.0
2023-12-31,13075,20.0,105.0
2023-12-31,13076,24.0,54.0
2023-12-31,14511,19.0,102.0
2023-12-31,14521,13.0,42.0
2023-12-31,14522,9.0,32.0
2023-12-31,14523,21.0,35.0
2023-12-31,14524,10.0,60.0
2023-12-31,14612,35.0,153.0
2023-12-31,14625,11.0,43.0
2023-12-31,14626,26.0,39.0
2023-12-31,14627,15.0,51.0
2023-12-31,14628,7.0,13.0
2023-12-31,14713,24.0,191.0
2023-12-31,14729,11.0,46.0
2023-12-31,14730,18.0,33.0
2023-12-31,15001,11.0,23.0
2023-12-31,15002,29.0,157.0
2023-12-31,15003,11.0,91.0
2023-12-31,15081,8.0,8.0
2023-12-31,15082,11.0,24.0
2023-12-31,15083,7.0,7.0
2023-12-31,15084,5.0,27.0
2023-12-31,15085,2.0,45.0
2023-12-31,15086,6.0,12.0
2023-12-31,15087,0.0,10.0
2023-12-31,15088,11.0,11.0
2023-12-31,15089,1.0,33.0
2023-12-31,15090,6.0,15.0
2023-12-31,15091,5.0,21.0
2023-12-31,16051,16.0,46.0
2023-12-31,16052,3.0,19.0
2023-12-31,16053,6.0,66.0
2023-12-31,16054,11.0,11.0
2023-12-31,16055,2.0,12.0
2023-12-31,16061,5.0,13.0
2023-12-31,16062,20.0,32.0
2023-12-31,16063,17.0,58.0
2023-12-31,16064,1.0,16.0
2023-12-31,16065,3.0,3.0
2023-12-31,16066,16.0,26.0
2023-12-31,16067,5.0,12.0
2023-12-31,16068,0.0,6.0
2023-12-31,16069,5.0,3.0
2023-12-31,16070,7.0,10.0
2023-12-31,16071,11.0,55.0
2023-12-31,16073,0.0,15.0
2023-12-31,16074,2.0,4.0
2023-12-31,16076,0.0,10.0
2023-12-31,16077,4.0,22.0
