IdLandkreis,Altersgruppe,Geschlecht,Refdatum,AnzahlFall,AnzahlTodesfall
1001,A05-A14,M,2021-08-07,1,0
1001,A05-A14,W,2021-08-07,3,0
1001,A15-A34,M,2021-08-05,1,0
1001,A15-A34,M,2021-08-07,4,0
1001,A15-A34,W,2021-08-04,1,0
1001,A15-A34,W,2021-08-07,6,0
1001,A35-A59,M,2021-08-07,2,0
1001,A35-A59,W,2021-08-07,1,0
1002,A00-A04,M,2021-08-07,1,0
1002,A05-A14,M,2021-08-07,3,0
1002,A15-A34,M,2021-08-07,2,0
1002,A15-A34,W,2021-08-07,1,0
1002,A35-A59,M,2021-08-07,3,0
1002,A35-A59,W,2021-08-07,3,0
1003,A15-A34,M,2021-08-04,1,0
1003,A15-A34,M,2021-08-05,1,0
1003,A15-A34,M,2021-08-06,1,0
1003,A15-A34,W,2021-08-03,2,0
1003,A15-A34,W,2021-08-04,1,0
1003,A15-A34,W,2021-08-06,1,0
1003,A35-A59,M,2021-08-04,1,0
1003,A35-A59,M,2021-08-06,1,0
1003,unbekannt,M,2021-08-06,1,0
1004,A05-A14,M,2021-08-07,1,0
1004,A15-A34,M,2021-08-05,1,0
1004,A15-A34,M,2021-08-07,1,0
1004,A15-A34,W,2021-07-29,1,0
1004,A15-A34,W,2021-08-07,1,0
1004,A35-A59,W,2021-07-27,1,0
1004,A35-A59,W,2021-08-07,1,0
1051,A00-A04,M,2021-08-05,1,0
1051,A15-A34,M,2021-08-03,1,0
1051,A35-A59,M,2021-08-05,1,0
1054,A15-A34,M,2021-08-05,1,0
1054,A15-A34,M,2021-08-07,3,0
1054,A35-A59,W,2021-08-07,1,0
1054,A80+,W,2021-08-07,1,0
1055,A15-A34,M,2021-08-06,1,0
1055,A15-A34,M,2021-08-07,1,0
1055,A15-A34,W,2021-08-07,1,0
1055,A35-A59,W,2021-08-06,1,0
1055,A35-A59,W,2021-08-07,2,0
1055,A60-A79,M,2021-08-07,1,0
1056,A05-A14,M,2021-08-05,2,0
1056,A05-A14,M,2021-08-06,1,0
1056,A05-A14,M,2021-08-07,1,0
1056,A05-A14,W,2021-07-28,1,0
1056,A05-A14,W,2021-08-07,3,0
1056,A15-A34,M,2021-08-05,2,0
1056,A15-A34,M,2021-08-06,3,0
1056,A15-A34,M,2021-08-07,4,0
1056,A15-A34,W,2021-07-31,1,0
1056,A15-A34,W,2021-08-07,2,0
1056,A35-A59,M,2021-08-05,1,0
1056,A35-A59,M,2021-08-06,1,0
1056,A35-A59,M,2021-08-07,6,0
1056,A35-A59,W,2021-08-03,1,0
