date,ags,age_group,stage,new
2023-06-01,01057,18-59,6,5
2023-06-01,01057,60+,5,7
2023-06-01,01060,60+,5,9
2023-06-01,03159,60+,4,5
2023-06-01,03159,60+,5,5
2023-06-01,03459,60+,5,6
2023-06-01,05111,18-59,4,5
2023-06-01,05111,60+,4,6
2023-06-01,05113,60+,6,6
2023-06-01,05124,60+,4,10
2023-06-01,05158,60+,4,5
2023-06-01,05334,60+,6,6
2023-06-01,05362,60+,5,7
2023-06-01,05366,60+,5,6
2023-06-01,05370,60+,5,5
2023-06-01,05378,18-59,4,7
2023-06-01,05378,18-59,6,6
2023-06-01,05382,60+,3,5
2023-06-01,05554,60+,4,5
2023-06-01,05554,60+,5,7
2023-06-01,05558,18-59,4,5
2023-06-01,05562,60+,5,6
2023-06-01,05762,18-59,5,5
2023-06-01,05913,60+,5,5
2023-06-01,05914,60+,5,5
2023-06-01,06412,18-59,4,7
2023-06-01,06412,18-59,5,8
2023-06-01,06633,60+,4,6
2023-06-01,08111,60+,5,8
2023-06-01,08212,18-59,4,7
2023-06-01,09162,60+,4,6
2023-06-01,09662,18-59,1,13
2023-06-01,09662,18-59,2,40
2023-06-01,09674,60+,2,5
2023-06-01,11000,18-59,6,5
2023-06-01,14511,60+,4,5
2023-06-01,14729,18-59,3,5
2023-06-01,14729,60+,5,5
