datum,ags,intensivbetten_frei,intensivbetten_belegt
2025-04-24,01001,6.0,24.0
2025-04-24,01002,26.0,112.0
2025-04-24,01003,10.0,87.0
2025-04-24,01053,6.0,4.0
2025-04-24,01054,9.0,11.0
2025-04-24,01055,3.0,21.0
2025-04-24,01056,1.0,26.0
2025-04-24,01058,10.0,22.0
2025-04-24,01060,20.0,57.0
2025-04-24,01061,6.0,37.0
2025-04-24,01062,5.0,24.0
2025-04-24,02000,69.0,297.0
2025-04-24,03102,3.0,3.0
2025-04-24,03103,7.0,25.0
2025-04-24,03155,1.0,7.0
2025-04-24,03157,1.0,7.0
2025-04-24,03159,14.0,112.0
2025-04-24,03241,10.0,61.0
2025-04-24,03251,0.0,11.0
2025-04-24,03252,18.0,28.0
2025-04-24,03254,19.0,40.0
2025-04-24,03256,5.0,7.0
2025-04-24,03257,1.0,10.0
2025-04-24,03351,4.0,24.0
2025-04-24,03353,6.0,22.0
2025-04-24,03355,2.0,10.0
2025-04-24,03356,1.0,3.0
2025-04-24,03357,8.0,18.0
2025-04-24,03358,0.0,7.0
2025-04-24,03359,6.0,6.0
2025-04-24,03360,2.0,52.0
2025-04-24,03361,3.0,14.0
2025-04-24,03403,14.0,91.0
2025-04-24,03404,13.0,52.0
2025-04-24,03405,4.0,9.0
2025-04-24,03451,0.0,17.0
2025-04-24,03452,5.0,15.0
2025-04-24,03453,5.0,18.0
2025-04-24,03454,21.0,47.0
2025-04-24,03455,2.0,13.0
2025-04-24,03456,1.0,19.0
2025-04-24,03457,6.0,11.0
2025-04-24,03459,4.0,39.0
2025-04-24,03460,11.0,12.0
2025-04-24,04011,9.0,109.0
2025-04-24,04012,4.0,23.0
2025-04-24,05111,20.0,150.0
2025-04-24,05112,14.0,71.0
2025-04-24,05113,17.0,113.0
2025-04-24,05114,5.0,65.0
2025-04-24,05116,7.0,48.0
2025-04-24,05117,1.0,32.0
2025-04-24,05119,5.0,38.0
2025-04-24,05122,7.0,67.0
2025-04-24,05124,16.0,90.0
2025-04-24,05154,12.0,19.0
2025-04-24,05158,3.0,17.0
2025-04-24,05162,3.0,13.0
2025-04-24,05166,12.0,8.0
2025-04-24,05170,27.0,41.0
2025-04-24,05314,11.0,195.0
2025-04-24,05315,17.0,132.0
2025-04-24,05316,3.0,41.0
2025-04-24,05334,7.0,83.0
2025-04-24,05358,6.0,36.0
2025-04-24,05362,4.0,30.0
2025-04-24,05366,1.0,23.0
2025-04-24,05370,1.0,29.0
2025-04-24,05374,5.0,9.0
2025-04-24,05378,13.0,23.0
2025-04-24,05382,6.0,33.0
2025-04-24,05512,6.0,5.0
2025-04-24,05513,15.0,49.0
2025-04-24,05515,31.0,128.0
2025-04-24,05554,5.0,45.0
2025-04-24,05558,10.0,25.0
2025-04-24,05562,53.0,136.0
2025-04-24,05566,9.0,42.0
2025-04-24,05570,7.0,22.0
2025-04-24,05711,24.0,76.0
2025-04-24,05754,0.0,12.0
2025-04-24,05758,6.0,30.0
2025-04-24,05762,8.0,33.0
2025-04-24,05766,2.0,48.0
2025-04-24,05770,20.0,112.0
2025-04-24,05774,4.0,16.0
2025-04-24,05911,21.0,137.0
2025-04-24,05913,35.0,199.0
2025-04-24,05914,8.0,23.0
2025-04-24,05915,17.0,27.0
2025-04-24,05916,6.0,59.0
2025-04-24,05954,14.0,63.0
2025-04-24,05958,6.0,49.0
2025-04-24,05962,17.0,45.0
2025-04-24,05970,1.0,43.0
2025-04-24,05974,20.0,45.0
2025-04-24,05978,11.0,71.0
2025-04-24,06411,27.0,36.0
2025-04-24,06412,20.0,127.0
2025-04-24,06414,15.0,55.0
2025-04-24,06431,0.0,5.0
2025-04-24,06432,1.0,20.0
2025-04-24,06434,2.0,20.0
2025-04-24,06435,5.0,37.0
2025-04-24,06436,2.0,16.0
2025-04-24,06437,0.0,129.0
2025-04-24,06438,12.0,18.0
2025-04-24,06439,0.0,6.0
2025-04-24,06440,4.0,11.0
2025-04-24,06531,16.0,166.0
2025-04-24,06533,9.0,35.0
2025-04-24,06534,6.0,67.0
2025-04-24,06535,8.0,14.0
2025-04-24,06611,15.0,92.0
2025-04-24,06631,8.0,8.0
2025-04-24,06632,8.0,18.0
2025-04-24,06633,5.0,9.0
2025-04-24,06634,2.0,10.0
2025-04-24,06635,12.0,57.0
2025-04-24,06636,8.0,14.0
2025-04-24,07111,12.0,46.0
2025-04-24,07131,0.0,8.0
2025-04-24,07133,12.0,32.0
2025-04-24,07134,4.0,20.0
2025-04-24,07137,3.0,21.0
2025-04-24,07138,7.0,5.0
2025-04-24,07140,1.0,3.0
2025-04-24,07141,2.0,18.0
2025-04-24,07143,1.0,7.0
2025-04-24,07211,6.0,31.0
2025-04-24,07231,3.0,13.0
2025-04-24,07232,4.0,4.0
2025-04-24,07233,0.0,10.0
2025-04-24,07235,4.0,2.0
2025-04-24,07311,2.0,10.0
2025-04-24,07312,14.0,35.0
2025-04-24,07313,2.0,21.0
2025-04-24,07314,4.0,48.0
2025-04-24,07315,1.0,55.0
2025-04-24,07316,3.0,14.0
2025-04-24,07317,3.0,13.0
2025-04-24,07318,3.0,25.0
2025-04-24,07319,16.0,36.0
2025-04-24,07320,6.0,7.0
2025-04-24,07332,0.0,16.0
2025-04-24,07333,0.0,6.0
2025-04-24,07334,6.0,18.0
2025-04-24,07335,6.0,4.0
2025-04-24,07336,1.0,15.0
2025-04-24,07337,3.0,4.0
2025-04-24,07340,0.0,5.0
2025-04-24,08111,37.0,173.0
2025-04-24,08115,18.0,31.0
2025-04-24,08116,8.0,23.0
2025-04-24,08117,9.0,28.0
2025-04-24,08118,5.0,5.0
2025-04-24,08119,22.0,36.0
2025-04-24,08121,8.0,46.0
2025-04-24,08125,15.0,24.0
2025-04-24,08127,10.0,8.0
2025-04-24,08128,1.0,22.0
2025-04-24,08135,9.0,11.0
2025-04-24,08136,17.0,45.0
2025-04-24,08211,7.0,13.0
2025-04-24,08212,3.0,16.0
2025-04-24,08216,4.0,8.0
2025-04-24,08221,1.0,29.0
