IdLandkreis,Altersgruppe,Geschlecht,Refdatum,AnzahlFall,AnzahlTodesfall
1002,A60-A79,M,2024-03-25,1,0
1003,A60-A79,W,2024-03-25,1,0
1056,A35-A59,W,2024-03-19,1,0
1056,A80+,M,2024-03-11,1,0
1056,A80+,M,2024-03-25,1,0
1057,A60-A79,M,2024-03-25,1,0
1060,A60-A79,W,2024-03-25,1,0
1060,A80+,W,2024-03-25,1,0
1061,A35-A59,M,2024-03-25,2,2
1061,A60-A79,M,2024-03-25,1,0
1061,A80+,M,2024-03-25,1,0
2000,A15-A34,W,2024-03-20,1,0
2000,A15-A34,W,2024-03-24,1,0
2000,A35-A59,M,2024-03-25,1,0
2000,A35-A59,W,2024-03-25,1,0
2000,A60-A79,M,2024-03-24,1,0
2000,A60-A79,M,2024-03-25,1,0
2000,A60-A79,W,2024-03-18,1,0
2000,A60-A79,W,2024-03-25,2,0
2000,A80+,W,2024-03-11,1,0
2000,A80+,W,2024-03-25,1,0
3254,A80+,W,2024-03-25,1,0
3352,A60-A79,M,2024-03-25,1,0
3360,A80+,W,2024-03-07,1,1
3361,A80+,M,2024-03-25,1,0
3402,A05-A14,M,2024-03-24,1,0
3403,A60-A79,M,2024-03-23,1,0
3404,A35-A59,W,2024-03-24,1,0
3459,A35-A59,M,2024-03-23,1,0
5111,A00-A04,W,2024-03-25,1,0
5111,A60-A79,W,2024-03-25,1,0
5111,A80+,M,2024-03-25,1,0
5112,A60-A79,W,2024-03-25,1,0
5112,A80+,W,2024-03-22,1,0
5124,A60-A79,M,2024-03-25,1,0
5158,A00-A04,W,2024-03-25,1,0
5158,A60-A79,M,2024-03-20,1,1
5158,A60-A79,M,2024-03-25,1,0
5158,A60-A79,W,2024-03-25,2,0
5158,A80+,M,2024-03-16,1,0
5158,A80+,M,2024-03-25,1,0
5314,A60-A79,W,2024-03-24,1,0
5362,A60-A79,M,2024-03-22,1,0
5366,A60-A79,M,2024-03-19,1,0
5366,A80+,W,2024-03-12,1,0
5370,A80+,W,2024-03-25,1,0
5378,A15-A34,M,2024-03-22,1,0
5382,A15-A34,W,2024-03-25,1,0
5512,A80+,W,2024-03-23,1,0
5513,A35-A59,W,2024-03-25,1,0
5515,A80+,W,2024-03-25,1,0
