date,ags,age_group,stage,new
2024-02-25,01001,18-59,4,7
2024-02-25,01001,60+,3,5
2024-02-25,01001,60+,5,13
2024-02-25,01001,60+,6,32
2024-02-25,01002,18-59,4,6
2024-02-25,01002,18-59,5,9
2024-02-25,01002,60+,4,6
2024-02-25,01002,60+,5,35
2024-02-25,01002,60+,6,23
2024-02-25,01003,18-59,5,14
2024-02-25,01003,60+,4,7
2024-02-25,01003,60+,5,48
2024-02-25,01003,60+,6,8
2024-02-25,01004,18-59,5,5
2024-02-25,01004,60+,5,6
2024-02-25,01051,18-59,4,5
2024-02-25,01051,18-59,5,7
2024-02-25,01051,60+,4,6
2024-02-25,01051,60+,5,27
2024-02-25,01051,60+,6,8
2024-02-25,01053,18-59,3,5
2024-02-25,01053,18-59,4,7
2024-02-25,01053,60+,4,10
2024-02-25,01053,60+,5,34
2024-02-25,01053,60+,6,10
2024-02-25,01054,18-59,4,6
2024-02-25,01054,18-59,5,7
2024-02-25,01054,60+,4,5
2024-02-25,01054,60+,5,32
2024-02-25,01054,60+,6,14
2024-02-25,01055,18-59,4,7
2024-02-25,01055,60+,3,6
2024-02-25,01055,60+,4,9
2024-02-25,01055,60+,5,39
2024-02-25,01055,60+,6,21
2024-02-25,01056,18-59,3,6
2024-02-25,01056,18-59,4,9
2024-02-25,01056,18-59,5,8
2024-02-25,01056,60+,3,6
2024-02-25,01056,60+,4,13
2024-02-25,01056,60+,5,50
2024-02-25,01056,60+,6,19
2024-02-25,01057,18-59,5,5
2024-02-25,01057,18-59,6,5
2024-02-25,01057,60+,5,18
2024-02-25,01057,60+,6,18
2024-02-25,01058,18-59,5,7
2024-02-25,01058,60+,4,8
2024-02-25,01058,60+,5,42
2024-02-25,01058,60+,6,24
2024-02-25,01059,18-59,5,7
2024-02-25,01059,60+,5,23
2024-02-25,01059,60+,6,12
2024-02-25,01060,18-59,4,15
2024-02-25,01060,18-59,5,10
2024-02-25,01060,60+,4,13
2024-02-25,01060,60+,5,54
2024-02-25,01060,60+,6,21
2024-02-25,01061,18-59,5,7
2024-02-25,01061,60+,4,5
2024-02-25,01061,60+,5,36
2024-02-25,01061,60+,6,16
2024-02-25,01062,18-59,5,7
2024-02-25,01062,60+,4,16
2024-02-25,01062,60+,5,38
2024-02-25,01062,60+,6,21
2024-02-25,03351,60+,4,18
2024-02-25,03351,60+,5,5
2024-02-25,03351,60+,6,7
2024-02-25,05112,60+,8,6
2024-02-25,05162,18-59,4,5
2024-02-25,08116,60+,6,6
