datum,ags,intensivbetten_frei,intensivbetten_belegt
2022-07-19,01001,6.0,36.0
2022-07-19,01002,20.0,111.0
2022-07-19,01003,7.0,112.0
2022-07-19,01004,3.0,20.0
2022-07-19,01051,4.0,31.0
2022-07-19,01053,4.0,12.0
2022-07-19,01054,1.0,21.0
2022-07-19,01055,11.0,34.0
2022-07-19,01056,2.0,35.0
2022-07-19,01057,2.0,10.0
2022-07-19,01058,10.0,33.0
2022-07-19,01059,1.0,23.0
2022-07-19,01060,26.0,58.0
2022-07-19,01061,17.0,29.0
2022-07-19,01062,6.0,24.0
2022-07-19,02000,123.0,378.0
2022-07-19,03101,28.0,102.0
2022-07-19,03102,3.0,25.0
2022-07-19,03103,7.0,22.0
2022-07-19,03151,1.0,11.0
2022-07-19,03153,2.0,23.0
2022-07-19,03154,0.0,14.0
2022-07-19,03155,7.0,11.0
2022-07-19,03157,0.0,12.0
2022-07-19,03158,6.0,10.0
2022-07-19,03159,22.0,110.0
2022-07-19,03241,40.0,332.0
2022-07-19,03251,7.0,11.0
2022-07-19,03252,15.0,59.0
2022-07-19,03254,20.0,49.0
2022-07-19,03255,3.0,7.0
2022-07-19,03256,3.0,13.0
2022-07-19,03257,4.0,20.0
2022-07-19,03351,12.0,26.0
2022-07-19,03352,4.0,11.0
2022-07-19,03353,8.0,26.0
2022-07-19,03354,1.0,5.0
2022-07-19,03355,8.0,29.0
2022-07-19,03356,2.0,7.0
2022-07-19,03357,9.0,21.0
2022-07-19,03358,4.0,16.0
2022-07-19,03359,6.0,20.0
2022-07-19,03360,5.0,71.0
2022-07-19,03361,0.0,13.0
2022-07-19,03401,3.0,10.0
2022-07-19,03402,2.0,11.0
2022-07-19,03403,8.0,102.0
2022-07-19,03404,4.0,87.0
2022-07-19,03405,6.0,20.0
2022-07-19,03451,2.0,26.0
2022-07-19,03452,10.0,26.0
2022-07-19,03453,5.0,20.0
2022-07-19,03454,18.0,63.0
2022-07-19,03455,8.0,23.0
2022-07-19,03456,7.0,20.0
2022-07-19,03457,7.0,19.0
2022-07-19,03458,0.0,6.0
2022-07-19,03459,13.0,69.0
2022-07-19,03460,8.0,28.0
2022-07-19,03461,1.0,10.0
2022-07-19,03462,0.0,8.0
2022-07-19,04011,6.0,135.0
2022-07-19,04012,3.0,40.0
2022-07-19,05111,28.0,268.0
2022-07-19,05112,25.0,139.0
2022-07-19,05113,23.0,301.0
2022-07-19,05114,6.0,79.0
2022-07-19,05116,6.0,76.0
2022-07-19,05117,4.0,31.0
2022-07-19,05119,15.0,59.0
2022-07-19,05120,2.0,26.0
2022-07-19,05122,5.0,65.0
2022-07-19,05124,17.0,118.0
2022-07-19,05154,22.0,47.0
2022-07-19,05158,1.0,57.0
2022-07-19,05162,8.0,88.0
2022-07-19,05166,3.0,28.0
2022-07-19,05170,35.0,85.0
2022-07-19,05314,17.0,230.0
2022-07-19,05315,19.0,278.0
2022-07-19,05316,14.0,53.0
2022-07-19,05334,21.0,240.0
2022-07-19,05358,7.0,52.0
2022-07-19,05362,11.0,50.0
2022-07-19,05366,9.0,19.0
2022-07-19,05370,4.0,32.0
2022-07-19,05374,12.0,36.0
2022-07-19,05378,4.0,25.0
2022-07-19,05382,6.0,72.0
2022-07-19,05512,10.0,33.0
2022-07-19,05513,15.0,75.0
2022-07-19,05515,26.0,186.0
2022-07-19,05554,21.0,48.0
2022-07-19,05558,2.0,29.0
2022-07-19,05562,46.0,180.0
2022-07-19,05566,14.0,86.0
2022-07-19,05570,9.0,39.0
2022-07-19,05711,15.0,116.0
2022-07-19,05754,2.0,24.0
2022-07-19,05758,16.0,34.0
2022-07-19,05762,4.0,28.0
2022-07-19,05766,2.0,48.0
2022-07-19,05770,22.0,178.0
2022-07-19,05774,18.0,59.0
2022-07-19,05911,25.0,155.0
2022-07-19,05913,16.0,251.0
2022-07-19,05914,7.0,72.0
2022-07-19,05915,30.0,58.0
2022-07-19,05916,10.0,54.0
2022-07-19,05954,32.0,100.0
2022-07-19,05958,18.0,58.0
2022-07-19,05962,14.0,89.0
2022-07-19,05966,8.0,18.0
2022-07-19,05970,12.0,87.0
2022-07-19,05974,15.0,74.0
2022-07-19,05978,9.0,99.0
2022-07-19,06411,22.0,79.0
2022-07-19,06412,37.0,243.0
2022-07-19,06413,12.0,93.0
2022-07-19,06414,10.0,77.0
2022-07-19,06431,12.0,30.0
2022-07-19,06432,0.0,18.0
2022-07-19,06433,1.0,22.0
2022-07-19,06434,4.0,16.0
2022-07-19,06435,8.0,68.0
2022-07-19,06436,1.0,22.0
2022-07-19,06437,2.0,122.0
2022-07-19,06438,6.0,17.0
2022-07-19,06439,0.0,13.0
2022-07-19,06440,3.0,60.0
2022-07-19,06531,17.0,184.0
2022-07-19,06532,1.0,39.0
2022-07-19,06533,4.0,42.0
2022-07-19,06534,12.0,121.0
2022-07-19,06535,7.0,16.0
2022-07-19,06611,16.0,116.0
2022-07-19,06631,6.0,76.0
2022-07-19,06632,19.0,40.0
2022-07-19,06633,3.0,19.0
2022-07-19,06634,5.0,21.0
2022-07-19,06635,17.0,62.0
2022-07-19,06636,7.0,23.0
2022-07-19,07111,26.0,89.0
2022-07-19,07131,2.0,17.0
2022-07-19,07132,8.0,8.0
2022-07-19,07133,13.0,35.0
2022-07-19,07134,0.0,18.0
2022-07-19,07135,6.0,7.0
2022-07-19,07137,9.0,29.0
2022-07-19,07138,4.0,63.0
2022-07-19,07140,0.0,4.0
2022-07-19,07141,6.0,27.0
2022-07-19,07143,5.0,21.0
2022-07-19,07211,12.0,64.0
2022-07-19,07231,3.0,19.0
2022-07-19,07232,2.0,12.0
2022-07-19,07233,4.0,12.0
2022-07-19,07235,0.0,9.0
2022-07-19,07311,3.0,10.0
2022-07-19,07312,15.0,93.0
2022-07-19,07313,6.0,15.0
2022-07-19,07314,16.0,86.0
2022-07-19,07315,8.0,98.0
2022-07-19,07316,0.0,17.0
2022-07-19,07317,1.0,14.0
2022-07-19,07318,2.0,22.0
2022-07-19,07319,5.0,48.0
2022-07-19,07320,2.0,7.0
2022-07-19,07331,0.0,6.0
2022-07-19,07332,3.0,12.0
2022-07-19,07333,7.0,5.0
2022-07-19,07334,2.0,20.0
2022-07-19,07335,6.0,4.0
2022-07-19,07336,1.0,15.0
2022-07-19,07337,4.0,8.0
2022-07-19,07339,0.0,10.0
2022-07-19,07340,2.0,5.0
2022-07-19,08111,46.0,218.0
