datum,ags,intensivbetten_frei,intensivbetten_belegt
2024-11-26,01001,6.0,35.0
2024-11-26,01002,9.0,122.0
2024-11-26,01003,9.0,86.0
2024-11-26,01004,6.0,19.0
2024-11-26,01053,3.0,7.0
2024-11-26,01054,7.0,9.0
2024-11-26,01055,4.0,19.0
2024-11-26,01056,0.0,23.0
2024-11-26,01058,8.0,24.0
2024-11-26,01060,16.0,61.0
2024-11-26,01061,9.0,35.0
2024-11-26,01062,1.0,25.0
2024-11-26,02000,57.0,328.0
2024-11-26,03101,25.0,89.0
2024-11-26,03102,2.0,4.0
2024-11-26,03103,3.0,27.0
2024-11-26,03155,4.0,4.0
2024-11-26,03157,0.0,6.0
2024-11-26,03158,6.0,10.0
2024-11-26,03159,12.0,102.0
2024-11-26,03241,8.0,62.0
2024-11-26,03251,0.0,12.0
2024-11-26,03252,9.0,32.0
2024-11-26,03254,13.0,44.0
2024-11-26,03256,2.0,10.0
2024-11-26,03257,3.0,8.0
2024-11-26,03351,5.0,22.0
2024-11-26,03353,7.0,21.0
2024-11-26,03355,8.0,21.0
2024-11-26,03356,1.0,3.0
2024-11-26,03357,3.0,25.0
2024-11-26,03358,1.0,5.0
2024-11-26,03359,6.0,6.0
2024-11-26,03360,2.0,52.0
2024-11-26,03361,0.0,17.0
2024-11-26,03402,1.0,9.0
2024-11-26,03403,8.0,95.0
2024-11-26,03404,14.0,72.0
2024-11-26,03405,7.0,11.0
2024-11-26,03451,4.0,13.0
2024-11-26,03452,2.0,18.0
2024-11-26,03453,3.0,22.0
2024-11-26,03454,18.0,46.0
2024-11-26,03455,1.0,15.0
2024-11-26,03456,1.0,19.0
2024-11-26,03457,7.0,11.0
2024-11-26,03459,13.0,54.0
2024-11-26,03460,3.0,15.0
2024-11-26,04011,4.0,104.0
2024-11-26,04012,4.0,23.0
2024-11-26,05111,16.0,153.0
2024-11-26,05112,13.0,91.0
2024-11-26,05113,12.0,123.0
2024-11-26,05114,16.0,58.0
2024-11-26,05116,12.0,71.0
2024-11-26,05117,1.0,33.0
2024-11-26,05119,9.0,35.0
2024-11-26,05122,14.0,60.0
2024-11-26,05124,16.0,89.0
2024-11-26,05154,17.0,28.0
2024-11-26,05158,1.0,19.0
2024-11-26,05162,1.0,16.0
2024-11-26,05166,2.0,17.0
2024-11-26,05170,30.0,36.0
2024-11-26,05314,11.0,195.0
2024-11-26,05315,12.0,160.0
2024-11-26,05316,7.0,37.0
2024-11-26,05334,11.0,119.0
2024-11-26,05358,9.0,45.0
2024-11-26,05362,5.0,43.0
2024-11-26,05366,4.0,20.0
2024-11-26,05370,3.0,29.0
2024-11-26,05374,8.0,7.0
2024-11-26,05378,4.0,28.0
2024-11-26,05382,3.0,28.0
2024-11-26,05513,19.0,67.0
2024-11-26,05515,22.0,133.0
2024-11-26,05554,20.0,46.0
2024-11-26,05558,5.0,32.0
2024-11-26,05562,56.0,125.0
2024-11-26,05566,6.0,33.0
2024-11-26,05570,6.0,24.0
2024-11-26,05711,19.0,85.0
2024-11-26,05754,0.0,13.0
2024-11-26,05758,8.0,25.0
2024-11-26,05762,5.0,33.0
2024-11-26,05766,2.0,48.0
2024-11-26,05770,20.0,118.0
2024-11-26,05774,0.0,18.0
2024-11-26,05911,11.0,145.0
2024-11-26,05913,27.0,205.0
2024-11-26,05914,8.0,34.0
2024-11-26,05915,21.0,35.0
2024-11-26,05916,8.0,56.0
2024-11-26,05954,22.0,56.0
2024-11-26,05958,9.0,39.0
2024-11-26,05962,17.0,75.0
2024-11-26,05966,4.0,2.0
2024-11-26,05970,1.0,43.0
2024-11-26,05974,14.0,47.0
2024-11-26,05978,9.0,84.0
2024-11-26,06411,28.0,34.0
2024-11-26,06412,24.0,138.0
2024-11-26,06414,4.0,53.0
2024-11-26,06431,1.0,3.0
2024-11-26,06432,1.0,18.0
2024-11-26,06434,6.0,20.0
2024-11-26,06435,6.0,46.0
2024-11-26,06436,6.0,14.0
2024-11-26,06437,0.0,129.0
2024-11-26,06438,7.0,23.0
2024-11-26,06439,0.0,10.0
2024-11-26,06440,7.0,12.0
2024-11-26,06531,8.0,172.0
2024-11-26,06533,7.0,37.0
2024-11-26,06534,9.0,64.0
2024-11-26,06535,3.0,17.0
2024-11-26,06611,12.0,95.0
2024-11-26,06631,15.0,65.0
2024-11-26,06632,12.0,15.0
2024-11-26,06633,2.0,12.0
2024-11-26,06634,2.0,16.0
2024-11-26,06635,4.0,63.0
2024-11-26,06636,12.0,18.0
2024-11-26,07111,16.0,42.0
2024-11-26,07131,1.0,7.0
2024-11-26,07133,14.0,30.0
2024-11-26,07134,8.0,14.0
2024-11-26,07137,7.0,17.0
2024-11-26,07138,4.0,29.0
2024-11-26,07140,0.0,4.0
2024-11-26,07141,2.0,16.0
2024-11-26,07143,0.0,6.0
2024-11-26,07211,7.0,29.0
2024-11-26,07231,0.0,14.0
2024-11-26,07232,2.0,6.0
2024-11-26,07233,0.0,10.0
2024-11-26,07235,1.0,5.0
2024-11-26,07311,2.0,8.0
2024-11-26,07312,10.0,37.0
2024-11-26,07313,7.0,20.0
2024-11-26,07314,5.0,69.0
2024-11-26,07315,1.0,69.0
2024-11-26,07316,0.0,10.0
2024-11-26,07317,3.0,11.0
2024-11-26,07318,9.0,20.0
2024-11-26,07319,15.0,35.0
2024-11-26,07320,6.0,4.0
2024-11-26,07332,4.0,13.0
2024-11-26,07333,2.0,4.0
2024-11-26,07334,1.0,18.0
2024-11-26,07335,4.0,6.0
2024-11-26,07336,0.0,16.0
2024-11-26,07337,0.0,7.0
2024-11-26,07340,2.0,2.0
2024-11-26,08111,36.0,196.0
2024-11-26,08115,7.0,36.0
2024-11-26,08116,6.0,23.0
2024-11-26,08117,8.0,27.0
2024-11-26,08118,4.0,6.0
2024-11-26,08119,13.0,45.0
2024-11-26,08121,31.0,28.0
2024-11-26,08125,6.0,33.0
2024-11-26,08127,5.0,13.0
2024-11-26,08128,11.0,19.0
2024-11-26,08135,6.0,14.0
2024-11-26,08136,20.0,42.0
2024-11-26,08211,4.0,14.0
2024-11-26,08212,3.0,18.0
2024-11-26,08216,0.0,7.0
2024-11-26,08221,0.0,30.0
2024-11-26,08222,9.0,97.0
2024-11-26,08225,0.0,11.0
2024-11-26,08226,3.0,33.0
2024-11-26,08231,5.0,16.0
2024-11-26,08235,2.0,11.0
2024-11-26,08237,0.0,10.0
2024-11-26,08311,56.0,147.0
2024-11-26,08315,4.0,11.0
2024-11-26,08316,0.0,10.0
2024-11-26,08317,20.0,67.0
2024-11-26,08325,0.0,10.0
2024-11-26,08326,0.0,34.0
2024-11-26,08327,2.0,8.0
2024-11-26,08335,29.0,42.0
2024-11-26,08337,0.0,8.0
2024-11-26,08415,3.0,21.0
2024-11-26,08416,6.0,66.0
2024-11-26,08417,4.0,18.0
2024-11-26,08421,14.0,87.0
2024-11-26,08425,1.0,15.0
2024-11-26,08426,0.0,8.0
2024-11-26,08435,6.0,5.0
2024-11-26,08436,18.0,32.0
2024-11-26,08437,5.0,9.0
2024-11-26,09161,4.0,27.0
2024-11-26,09162,49.0,392.0
2024-11-26,09163,9.0,37.0
2024-11-26,09171,6.0,14.0
2024-11-26,09172,3.0,15.0
2024-11-26,09173,0.0,28.0
2024-11-26,09174,1.0,9.0
2024-11-26,09175,3.0,16.0
2024-11-26,09176,4.0,27.0
2024-11-26,09177,0.0,10.0
2024-11-26,09178,3.0,9.0
2024-11-26,09179,0.0,8.0
2024-11-26,09180,9.0,45.0
2024-11-26,09181,4.0,9.0
2024-11-26,09182,1.0,11.0
2024-11-26,09183,0.0,12.0
2024-11-26,09185,17.0,17.0
2024-11-26,09186,1.0,7.0
2024-11-26,09187,10.0,60.0
2024-11-26,09188,12.0,30.0
2024-11-26,09189,8.0,44.0
2024-11-26,09190,8.0,7.0
2024-11-26,09261,5.0,26.0
2024-11-26,09262,18.0,30.0
2024-11-26,09263,0.0,20.0
2024-11-26,09271,4.0,24.0
2024-11-26,09272,2.0,6.0
2024-11-26,09273,3.0,8.0
2024-11-26,09274,2.0,4.0
2024-11-26,09275,0.0,12.0
2024-11-26,09276,3.0,10.0
2024-11-26,09277,2.0,12.0
2024-11-26,09278,7.0,7.0
2024-11-26,09279,0.0,10.0
2024-11-26,09361,8.0,25.0
2024-11-26,09362,16.0,82.0
2024-11-26,09363,7.0,35.0
2024-11-26,09371,8.0,2.0
2024-11-26,09373,4.0,16.0
2024-11-26,09375,1.0,5.0
2024-11-26,09376,10.0,10.0
2024-11-26,09377,0.0,4.0
2024-11-26,09461,8.0,27.0
2024-11-26,09462,4.0,36.0
2024-11-26,09471,2.0,12.0
2024-11-26,09472,2.0,5.0
2024-11-26,09474,4.0,10.0
2024-11-26,09475,3.0,16.0
2024-11-26,09476,3.0,16.0
2024-11-26,09478,9.0,16.0
2024-11-26,09479,1.0,13.0
2024-11-26,09561,9.0,14.0
2024-11-26,09562,13.0,111.0
2024-11-26,09563,7.0,25.0
2024-11-26,09564,28.0,146.0
2024-11-26,09565,1.0,4.0
2024-11-26,09571,7.0,7.0
2024-11-26,09574,9.0,13.0
2024-11-26,09575,6.0,20.0
2024-11-26,09576,1.0,5.0
2024-11-26,09577,6.0,10.0
2024-11-26,09661,3.0,40.0
2024-11-26,09662,8.0,43.0
2024-11-26,09663,18.0,117.0
2024-11-26,09671,2.0,1.0
2024-11-26,09672,0.0,12.0
2024-11-26,09673,5.0,138.0
2024-11-26,09674,0.0,6.0
2024-11-26,09675,3.0,7.0
2024-11-26,09677,3.0,6.0
2024-11-26,09679,2.0,8.0
2024-11-26,09761,15.0,86.0
2024-11-26,09762,0.0,14.0
2024-11-26,09763,10.0,28.0
2024-11-26,09764,4.0,28.0
2024-11-26,09771,4.0,12.0
2024-11-26,09772,4.0,8.0
2024-11-26,09773,1.0,7.0
2024-11-26,09774,11.0,36.0
2024-11-26,09775,1.0,13.0
2024-11-26,09776,2.0,4.0
2024-11-26,09777,4.0,12.0
2024-11-26,09778,6.0,3.0
2024-11-26,09779,2.0,8.0
2024-11-26,09780,4.0,8.0
2024-11-26,10041,6.0,43.0
2024-11-26,10043,8.0,10.0
2024-11-26,10044,0.0,16.0
2024-11-26,10045,6.0,80.0
2024-11-26,10046,0.0,14.0
2024-11-26,11000,88.0,588.0
2024-11-26,12051,8.0,42.0
2024-11-26,12052,9.0,22.0
2024-11-26,12054,9.0,47.0
2024-11-26,12060,3.0,9.0
2024-11-26,12061,6.0,26.0
2024-11-26,12062,1.0,5.0
2024-11-26,12063,3.0,14.0
2024-11-26,12065,16.0,22.0
2024-11-26,12067,9.0,21.0
2024-11-26,12069,0.0,49.0
2024-11-26,12070,5.0,9.0
2024-11-26,12072,3.0,5.0
2024-11-26,12073,5.0,17.0
2024-11-26,13003,18.0,93.0
2024-11-26,13004,9.0,43.0
2024-11-26,13071,24.0,59.0
2024-11-26,13072,11.0,31.0
2024-11-26,13073,7.0,36.0
2024-11-26,13074,6.0,11.0
2024-11-26,13075,36.0,113.0
2024-11-26,13076,7.0,22.0
2024-11-26,14511,19.0,105.0
2024-11-26,14521,7.0,36.0
2024-11-26,14522,7.0,33.0
2024-11-26,14523,8.0,46.0
2024-11-26,14524,8.0,62.0
2024-11-26,14612,29.0,173.0
2024-11-26,14625,8.0,46.0
2024-11-26,14626,15.0,40.0
2024-11-26,14627,11.0,41.0
2024-11-26,14628,4.0,14.0
2024-11-26,14713,32.0,180.0
2024-11-26,14729,13.0,45.0
2024-11-26,14730,14.0,37.0
2024-11-26,15001,11.0,23.0
2024-11-26,15002,19.0,172.0
2024-11-26,15003,12.0,137.0
2024-11-26,15081,5.0,12.0
2024-11-26,15082,3.0,30.0
2024-11-26,15083,4.0,8.0
2024-11-26,15084,10.0,24.0
2024-11-26,15085,8.0,28.0
2024-11-26,15086,5.0,13.0
2024-11-26,15087,6.0,6.0
2024-11-26,15088,6.0,16.0
2024-11-26,15089,3.0,15.0
2024-11-26,15090,3.0,15.0
2024-11-26,15091,7.0,21.0
2024-11-26,16051,4.0,63.0
2024-11-26,16052,0.0,22.0
2024-11-26,16053,2.0,78.0
2024-11-26,16054,10.0,12.0
2024-11-26,16055,2.0,12.0
2024-11-26,16061,5.0,13.0
2024-11-26,16062,14.0,29.0
2024-11-26,16063,13.0,62.0
2024-11-26,16064,2.0,15.0
2024-11-26,16065,3.0,6.0
2024-11-26,16066,1.0,41.0
2024-11-26,16067,7.0,10.0
2024-11-26,16068,0.0,8.0
2024-11-26,16069,4.0,4.0
2024-11-26,16070,6.0,11.0
2024-11-26,16071,8.0,73.0
2024-11-26,16073,1.0,14.0
2024-11-26,16074,3.0,5.0
2024-11-26,16076,0.0,12.0
2024-11-26,16077,6.0,25.0
