date,ags,age_group,stage,new
2021-08-04,01001,12-17,1,77
2021-08-04,01001,12-17,2,17
2021-08-04,01001,18-59,1,329
2021-08-04,01001,18-59,2,696
2021-08-04,01001,60+,1,48
2021-08-04,01001,60+,2,178
2021-08-04,01002,12-17,1,110
2021-08-04,01002,12-17,2,117
2021-08-04,01002,18-59,1,575
2021-08-04,01002,18-59,2,1787
2021-08-04,01002,60+,1,106
2021-08-04,01002,60+,2,354
2021-08-04,01003,12-17,1,121
2021-08-04,01003,12-17,2,243
2021-08-04,01003,18-59,1,306
2021-08-04,01003,18-59,2,1364
2021-08-04,01003,60+,1,47
2021-08-04,01003,60+,2,333
2021-08-04,01003,60+,3,6
2021-08-04,01004,12-17,1,62
2021-08-04,01004,12-17,2,51
2021-08-04,01004,18-59,1,149
2021-08-04,01004,18-59,2,708
2021-08-04,01004,60+,1,32
2021-08-04,01004,60+,2,171
2021-08-04,01051,12-17,1,45
2021-08-04,01051,12-17,2,48
2021-08-04,01051,18-59,1,275
2021-08-04,01051,18-59,2,764
2021-08-04,01051,60+,1,53
2021-08-04,01051,60+,2,271
2021-08-04,01053,12-17,1,81
2021-08-04,01053,12-17,2,100
2021-08-04,01053,18-59,1,310
2021-08-04,01053,18-59,2,890
2021-08-04,01053,60+,1,74
2021-08-04,01053,60+,2,327
2021-08-04,01054,12-17,1,97
2021-08-04,01054,12-17,2,92
2021-08-04,01054,18-59,1,309
2021-08-04,01054,18-59,2,1060
2021-08-04,01054,60+,1,48
2021-08-04,01054,60+,2,412
2021-08-04,01055,12-17,1,104
2021-08-04,01055,12-17,2,193
2021-08-04,01055,18-59,1,298
2021-08-04,01055,18-59,2,1130
2021-08-04,01055,60+,1,70
2021-08-04,01055,60+,2,440
2021-08-04,01056,12-17,1,231
2021-08-04,01056,12-17,2,85
2021-08-04,01056,18-59,1,392
2021-08-04,01056,18-59,2,1527
2021-08-04,01056,60+,1,84
2021-08-04,01056,60+,2,441
2021-08-04,01057,12-17,1,81
2021-08-04,01057,12-17,2,112
2021-08-04,01057,18-59,1,169
2021-08-04,01057,18-59,2,646
2021-08-04,01057,60+,1,50
2021-08-04,01057,60+,2,340
2021-08-04,01058,12-17,1,150
2021-08-04,01058,12-17,2,181
2021-08-04,01058,18-59,1,340
2021-08-04,01058,18-59,2,1256
2021-08-04,01058,60+,1,75
2021-08-04,01058,60+,2,440
2021-08-04,01059,12-17,1,83
2021-08-04,01059,12-17,2,148
2021-08-04,01059,18-59,1,324
2021-08-04,01059,18-59,2,765
2021-08-04,01059,60+,1,72
2021-08-04,01059,60+,2,435
2021-08-04,01060,12-17,1,166
2021-08-04,01060,12-17,2,115
2021-08-04,01060,18-59,1,591
2021-08-04,01060,18-59,2,1110
2021-08-04,01060,18-59,3,6
2021-08-04,01060,60+,1,109
2021-08-04,01060,60+,2,465
2021-08-04,01061,12-17,1,85
2021-08-04,01061,12-17,2,65
2021-08-04,01061,18-59,1,270
2021-08-04,01061,18-59,2,750
2021-08-04,01061,60+,1,56
2021-08-04,01061,60+,2,376
2021-08-04,01062,12-17,1,164
2021-08-04,01062,12-17,2,180
2021-08-04,01062,18-59,1,442
2021-08-04,01062,18-59,2,1425
