datum,ags,intensivbetten_frei,intensivbetten_belegt
2022-01-23,01001,12.0,30.0
2022-01-23,01002,24.0,116.0
2022-01-23,01003,11.0,114.0
2022-01-23,01004,7.0,18.0
2022-01-23,01051,1.0,39.0
2022-01-23,01053,4.0,14.0
2022-01-23,01054,5.0,19.0
2022-01-23,01055,13.0,38.0
2022-01-23,01056,9.0,25.0
2022-01-23,01057,6.0,6.0
2022-01-23,01058,11.0,33.0
2022-01-23,01059,0.0,24.0
2022-01-23,01060,23.0,58.0
2022-01-23,01061,14.0,29.0
2022-01-23,01062,5.0,21.0
2022-01-23,02000,122.0,441.0
2022-01-23,03101,28.0,104.0
2022-01-23,03102,3.0,25.0
2022-01-23,03103,12.0,19.0
2022-01-23,03151,1.0,11.0
2022-01-23,03153,0.0,24.0
2022-01-23,03154,0.0,17.0
2022-01-23,03155,4.0,15.0
2022-01-23,03157,9.0,7.0
2022-01-23,03158,7.0,9.0
2022-01-23,03159,29.0,115.0
2022-01-23,03241,56.0,337.0
2022-01-23,03251,7.0,10.0
2022-01-23,03252,11.0,66.0
2022-01-23,03254,30.0,49.0
2022-01-23,03255,2.0,7.0
2022-01-23,03256,2.0,14.0
2022-01-23,03257,2.0,22.0
2022-01-23,03351,5.0,26.0
2022-01-23,03352,6.0,9.0
2022-01-23,03353,4.0,30.0
2022-01-23,03354,0.0,6.0
2022-01-23,03355,5.0,36.0
2022-01-23,03356,1.0,9.0
2022-01-23,03357,7.0,29.0
2022-01-23,03358,8.0,14.0
2022-01-23,03359,3.0,28.0
2022-01-23,03360,4.0,72.0
2022-01-23,03361,8.0,7.0
2022-01-23,03401,4.0,12.0
2022-01-23,03402,2.0,15.0
2022-01-23,03403,17.0,99.0
2022-01-23,03404,17.0,104.0
2022-01-23,03405,12.0,18.0
2022-01-23,03451,4.0,28.0
2022-01-23,03452,13.0,24.0
2022-01-23,03453,7.0,17.0
2022-01-23,03454,34.0,58.0
2022-01-23,03455,8.0,23.0
2022-01-23,03456,2.0,25.0
2022-01-23,03457,11.0,18.0
2022-01-23,03458,2.0,6.0
2022-01-23,03459,16.0,73.0
2022-01-23,03460,13.0,23.0
2022-01-23,03461,6.0,8.0
2022-01-23,03462,0.0,8.0
2022-01-23,04011,11.0,122.0
2022-01-23,04012,22.0,33.0
2022-01-23,05111,17.0,278.0
2022-01-23,05112,35.0,152.0
2022-01-23,05113,44.0,326.0
2022-01-23,05114,20.0,68.0
2022-01-23,05116,9.0,80.0
2022-01-23,05117,8.0,26.0
2022-01-23,05119,10.0,53.0
2022-01-23,05120,5.0,23.0
2022-01-23,05122,9.0,62.0
2022-01-23,05124,26.0,120.0
2022-01-23,05154,22.0,48.0
2022-01-23,05158,15.0,46.0
2022-01-23,05162,18.0,79.0
2022-01-23,05166,5.0,29.0
2022-01-23,05170,30.0,101.0
2022-01-23,05314,19.0,267.0
2022-01-23,05315,22.0,384.0
2022-01-23,05316,23.0,46.0
