datum,ags,intensivbetten_frei,intensivbetten_belegt
2025-09-04,01001,14.0,16.0
2025-09-04,01002,25.0,129.0
2025-09-04,01003,5.0,90.0
2025-09-04,01053,3.0,5.0
2025-09-04,01054,3.0,18.0
2025-09-04,01055,4.0,18.0
2025-09-04,01056,3.0,24.0
2025-09-04,01058,9.0,22.0
2025-09-04,01060,22.0,55.0
2025-09-04,01061,7.0,38.0
2025-09-04,01062,6.0,22.0
2025-09-04,02000,43.0,276.0
2025-09-04,03102,0.0,6.0
2025-09-04,03103,6.0,26.0
2025-09-04,03155,2.0,6.0
2025-09-04,03157,1.0,3.0
2025-09-04,03159,20.0,100.0
2025-09-04,03241,9.0,34.0
2025-09-04,03251,2.0,10.0
2025-09-04,03252,10.0,36.0
2025-09-04,03254,10.0,47.0
2025-09-04,03256,1.0,11.0
2025-09-04,03257,4.0,7.0
2025-09-04,03351,3.0,15.0
2025-09-04,03353,8.0,20.0
2025-09-04,03355,3.0,9.0
2025-09-04,03356,1.0,3.0
2025-09-04,03357,10.0,14.0
2025-09-04,03358,0.0,9.0
2025-09-04,03359,5.0,8.0
2025-09-04,03360,3.0,51.0
2025-09-04,03361,4.0,13.0
2025-09-04,03403,18.0,90.0
2025-09-04,03404,13.0,78.0
2025-09-04,03405,5.0,5.0
2025-09-04,03451,0.0,17.0
2025-09-04,03452,2.0,17.0
2025-09-04,03453,3.0,20.0
2025-09-04,03454,23.0,45.0
2025-09-04,03455,1.0,11.0
2025-09-04,03456,4.0,16.0
2025-09-04,03457,1.0,15.0
2025-09-04,03459,7.0,25.0
2025-09-04,03460,6.0,9.0
2025-09-04,04011,12.0,109.0
2025-09-04,04012,5.0,26.0
2025-09-04,05111,33.0,137.0
2025-09-04,05112,12.0,72.0
2025-09-04,05113,20.0,112.0
2025-09-04,05114,10.0,62.0
2025-09-04,05116,7.0,66.0
2025-09-04,05117,5.0,30.0
2025-09-04,05119,17.0,35.0
2025-09-04,05122,21.0,47.0
2025-09-04,05124,12.0,94.0
2025-09-04,05154,14.0,18.0
