date,ags,age_group,stage,new
2023-11-11,01002,60+,5,5
2023-11-11,01056,18-59,4,5
2023-11-11,01056,60+,5,10
2023-11-11,01059,60+,5,11
2023-11-11,02000,60+,4,5
2023-11-11,02000,60+,5,40
2023-11-11,02000,60+,6,9
2023-11-11,03153,60+,5,100
2023-11-11,03159,60+,5,24
2023-11-11,03159,60+,6,9
2023-11-11,03241,18-59,4,9
2023-11-11,03241,18-59,5,35
2023-11-11,03241,60+,5,46
2023-11-11,03241,60+,6,57
2023-11-11,03254,18-59,3,6
2023-11-11,03254,18-59,4,10
2023-11-11,03254,18-59,5,13
2023-11-11,03254,60+,4,24
2023-11-11,03254,60+,5,55
2023-11-11,03254,60+,6,31
2023-11-11,03256,18-59,4,44
2023-11-11,03256,18-59,5,93
2023-11-11,03256,60+,3,5
2023-11-11,03257,60+,5,15
2023-11-11,03257,60+,6,6
2023-11-11,03358,18-59,4,9
2023-11-11,03358,18-59,5,15
2023-11-11,03358,18-59,6,7
2023-11-11,03358,60+,4,13
2023-11-11,03358,60+,5,54
2023-11-11,03358,60+,6,32
2023-11-11,03361,18-59,4,5
2023-11-11,03361,18-59,5,7
2023-11-11,03361,60+,5,25
2023-11-11,03361,60+,6,8
2023-11-11,03403,18-59,4,26
2023-11-11,03403,18-59,5,12
2023-11-11,03403,60+,4,20
2023-11-11,03403,60+,5,12
2023-11-11,03451,60+,5,14
2023-11-11,03453,60+,4,16
2023-11-11,03456,18-59,5,6
2023-11-11,03456,60+,4,5
2023-11-11,04012,18-59,5,13
2023-11-11,04012,60+,4,14
2023-11-11,04012,60+,5,74
2023-11-11,04012,60+,6,11
2023-11-11,05112,18-59,6,29
2023-11-11,05112,60+,5,14
2023-11-11,05112,60+,6,209
2023-11-11,05113,18-59,4,9
2023-11-11,05113,18-59,5,9
2023-11-11,05113,18-59,6,6
2023-11-11,05113,60+,4,5
2023-11-11,05113,60+,5,33
2023-11-11,05113,60+,6,20
2023-11-11,05119,60+,6,31
2023-11-11,05120,18-59,6,5
2023-11-11,05170,18-59,5,6
2023-11-11,05170,60+,4,6
2023-11-11,05170,60+,5,17
2023-11-11,05170,60+,6,22
2023-11-11,05314,18-59,4,7
2023-11-11,05314,18-59,5,8
2023-11-11,05314,60+,3,5
2023-11-11,05314,60+,5,65
2023-11-11,05314,60+,6,86
2023-11-11,05315,18-59,6,5
2023-11-11,05315,60+,5,16
2023-11-11,05315,60+,6,9
2023-11-11,05334,18-59,6,9
2023-11-11,05334,60+,5,10
2023-11-11,05334,60+,6,9
