date,ags,age_group,stage,new
2022-07-06,1001,12-17,2,6
2022-07-06,1001,12-17,3,7
2022-07-06,1001,12-17,4,6
2022-07-06,1001,18-59,3,9
2022-07-06,1001,18-59,4,42
2022-07-06,1001,60+,3,5
2022-07-06,1001,60+,4,67
2022-07-06,1002,05-11,3,6
2022-07-06,1002,12-17,4,5
2022-07-06,1002,18-59,1,6
2022-07-06,1002,18-59,2,9
2022-07-06,1002,18-59,3,17
2022-07-06,1002,18-59,4,123
2022-07-06,1002,18-59,5,5
2022-07-06,1002,60+,3,11
2022-07-06,1002,60+,4,131
2022-07-06,1003,05-11,2,13
2022-07-06,1003,12-17,3,5
2022-07-06,1003,18-59,3,31
2022-07-06,1003,18-59,4,52
2022-07-06,1003,60+,3,9
2022-07-06,1003,60+,4,118
2022-07-06,1003,60+,5,6
2022-07-06,1004,12-17,4,5
2022-07-06,1004,18-59,2,5
2022-07-06,1004,18-59,3,7
2022-07-06,1004,18-59,4,26
2022-07-06,1004,60+,1,5
2022-07-06,1004,60+,3,5
2022-07-06,1004,60+,4,61
2022-07-06,1051,12-17,3,5
2022-07-06,1051,18-59,3,16
2022-07-06,1051,18-59,4,57
2022-07-06,1051,60+,4,118
2022-07-06,1053,12-17,3,7
2022-07-06,1053,18-59,1,5
2022-07-06,1053,18-59,2,6
2022-07-06,1053,18-59,3,26
2022-07-06,1053,18-59,4,64
2022-07-06,1053,60+,3,11
2022-07-06,1053,60+,4,154
2022-07-06,1054,12-17,3,7
2022-07-06,1054,18-59,1,8
2022-07-06,1054,18-59,2,5
2022-07-06,1054,18-59,3,8
2022-07-06,1054,18-59,4,29
2022-07-06,1054,60+,3,7
2022-07-06,1054,60+,4,107
2022-07-06,1054,60+,5,6
2022-07-06,1055,12-17,3,8
2022-07-06,1055,18-59,3,16
2022-07-06,1055,18-59,4,83
2022-07-06,1055,60+,3,7
2022-07-06,1055,60+,4,154
2022-07-06,1056,12-17,3,10
2022-07-06,1056,18-59,1,5
2022-07-06,1056,18-59,3,14
2022-07-06,1056,18-59,4,52
2022-07-06,1056,60+,1,5
2022-07-06,1056,60+,3,9
2022-07-06,1056,60+,4,153
2022-07-06,1057,12-17,3,5
2022-07-06,1057,18-59,3,16
2022-07-06,1057,18-59,4,52
2022-07-06,1057,18-59,5,6
2022-07-06,1057,60+,4,110
2022-07-06,1058,12-17,3,8
2022-07-06,1058,18-59,1,5
2022-07-06,1058,18-59,3,14
2022-07-06,1058,18-59,4,53
2022-07-06,1058,60+,3,8
2022-07-06,1058,60+,4,173
2022-07-06,1059,12-17,2,5
2022-07-06,1059,12-17,3,10
2022-07-06,1059,12-17,4,5
2022-07-06,1059,18-59,3,10
2022-07-06,1059,18-59,4,22
2022-07-06,1059,60+,4,74
2022-07-06,1059,60+,5,5
2022-07-06,1060,05-11,1,17
2022-07-06,1060,05-11,2,11
2022-07-06,1060,12-17,2,6
2022-07-06,1060,12-17,3,13
2022-07-06,1060,12-17,4,6
2022-07-06,1060,18-59,3,10
2022-07-06,1060,18-59,4,47
2022-07-06,1060,60+,3,6
2022-07-06,1060,60+,4,135
2022-07-06,1061,12-17,4,5
2022-07-06,1061,18-59,3,9
2022-07-06,1061,18-59,4,26
2022-07-06,1061,60+,3,7
2022-07-06,1061,60+,4,84
2022-07-06,1062,12-17,3,7
2022-07-06,1062,18-59,1,6
2022-07-06,1062,18-59,2,7
2022-07-06,1062,18-59,3,19
2022-07-06,1062,18-59,4,46
2022-07-06,1062,60+,2,6
2022-07-06,1062,60+,3,6
2022-07-06,1062,60+,4,152
2022-07-06,2000,12-17,3,18
2022-07-06,2000,12-17,4,9
2022-07-06,2000,18-59,1,17
2022-07-06,2000,18-59,2,28
2022-07-06,2000,18-59,3,126
2022-07-06,2000,18-59,4,408
2022-07-06,2000,60+,2,5
2022-07-06,2000,60+,3,48
2022-07-06,2000,60+,4,795
2022-07-06,3101,12-17,3,6
2022-07-06,3101,18-59,3,21
2022-07-06,3101,18-59,4,47
2022-07-06,3101,60+,1,5
2022-07-06,3101,60+,4,120
2022-07-06,3102,05-11,1,10
2022-07-06,3102,18-59,2,8
2022-07-06,3102,18-59,3,18
2022-07-06,3102,18-59,4,29
2022-07-06,3102,60+,2,5
2022-07-06,3102,60+,3,6
2022-07-06,3102,60+,4,83
2022-07-06,3103,05-11,2,7
2022-07-06,3103,12-17,2,5
2022-07-06,3103,18-59,1,7
2022-07-06,3103,18-59,2,5
2022-07-06,3103,18-59,3,14
2022-07-06,3103,18-59,4,16
2022-07-06,3103,60+,4,66
2022-07-06,3151,12-17,3,5
2022-07-06,3151,18-59,1,5
2022-07-06,3151,18-59,3,9
2022-07-06,3151,18-59,4,12
2022-07-06,3151,60+,4,38
2022-07-06,3153,18-59,2,7
2022-07-06,3153,18-59,3,16
2022-07-06,3153,18-59,4,43
2022-07-06,3153,60+,3,13
2022-07-06,3153,60+,4,146
2022-07-06,3154,18-59,1,5
2022-07-06,3154,18-59,4,5
2022-07-06,3154,60+,4,37
2022-07-06,3155,12-17,3,5
2022-07-06,3155,18-59,2,6
2022-07-06,3155,18-59,3,11
2022-07-06,3155,18-59,4,25
2022-07-06,3155,60+,3,13
2022-07-06,3155,60+,4,83
2022-07-06,3157,12-17,3,5
2022-07-06,3157,18-59,3,16
2022-07-06,3157,18-59,4,13
2022-07-06,3157,60+,4,94
2022-07-06,3158,12-17,3,8
2022-07-06,3158,18-59,3,10
2022-07-06,3158,18-59,4,22
2022-07-06,3158,60+,3,5
2022-07-06,3158,60+,4,60
2022-07-06,3159,05-11,1,6
2022-07-06,3159,05-11,2,5
2022-07-06,3159,12-17,2,5
2022-07-06,3159,18-59,2,9
2022-07-06,3159,18-59,3,35
2022-07-06,3159,18-59,4,53
2022-07-06,3159,60+,3,7
2022-07-06,3159,60+,4,195
2022-07-06,3241,12-17,2,7
2022-07-06,3241,12-17,3,13
2022-07-06,3241,18-59,1,6
2022-07-06,3241,18-59,2,17
2022-07-06,3241,18-59,3,94
2022-07-06,3241,18-59,4,173
2022-07-06,3241,60+,3,21
2022-07-06,3241,60+,4,683
2022-07-06,3241,60+,5,5
2022-07-06,3251,18-59,3,15
2022-07-06,3251,18-59,4,48
2022-07-06,3251,60+,1,5
2022-07-06,3251,60+,3,11
2022-07-06,3251,60+,4,101
2022-07-06,3252,05-11,1,5
2022-07-06,3252,18-59,3,5
2022-07-06,3252,18-59,4,23
2022-07-06,3252,60+,3,6
2022-07-06,3252,60+,4,99
2022-07-06,3254,12-17,4,6
2022-07-06,3254,18-59,1,5
2022-07-06,3254,18-59,2,7
2022-07-06,3254,18-59,3,18
2022-07-06,3254,18-59,4,54
2022-07-06,3254,60+,3,20
2022-07-06,3254,60+,4,194
2022-07-06,3255,18-59,4,17
2022-07-06,3255,60+,4,42
2022-07-06,3256,18-59,3,14
2022-07-06,3256,18-59,4,9
2022-07-06,3256,60+,4,81
2022-07-06,3257,12-17,3,7
2022-07-06,3257,18-59,4,27
2022-07-06,3257,60+,4,51
2022-07-06,3351,05-11,2,7
2022-07-06,3351,18-59,3,6
2022-07-06,3351,18-59,4,44
2022-07-06,3351,60+,4,55
2022-07-06,3352,05-11,3,6
2022-07-06,3352,12-17,3,7
2022-07-06,3352,12-17,4,5
2022-07-06,3352,18-59,2,6
2022-07-06,3352,18-59,3,24
2022-07-06,3352,18-59,4,36
