datum,ags,intensivbetten_frei,intensivbetten_belegt
2024-01-13,01001,6.0,37.0
2024-01-13,01002,3.0,128.0
2024-01-13,01003,9.0,102.0
2024-01-13,01004,3.0,22.0
2024-01-13,01051,0.0,40.0
2024-01-13,01053,3.0,3.0
2024-01-13,01054,7.0,15.0
2024-01-13,01055,1.0,23.0
2024-01-13,01056,1.0,26.0
2024-01-13,01057,0.0,8.0
2024-01-13,01058,4.0,25.0
2024-01-13,01059,0.0,24.0
2024-01-13,01060,22.0,55.0
2024-01-13,01061,8.0,35.0
2024-01-13,01062,3.0,26.0
2024-01-13,02000,66.0,345.0
2024-01-13,03101,27.0,99.0
2024-01-13,03102,2.0,4.0
2024-01-13,03103,10.0,22.0
2024-01-13,03151,1.0,5.0
2024-01-13,03153,0.0,10.0
2024-01-13,03155,4.0,4.0
2024-01-13,03157,0.0,7.0
2024-01-13,03158,3.0,13.0
2024-01-13,03159,16.0,107.0
2024-01-13,03241,9.0,87.0
2024-01-13,03251,4.0,14.0
2024-01-13,03252,6.0,32.0
2024-01-13,03254,19.0,63.0
2024-01-13,03256,5.0,11.0
2024-01-13,03257,0.0,11.0
2024-01-13,03351,9.0,21.0
2024-01-13,03352,0.0,5.0
2024-01-13,03353,7.0,21.0
2024-01-13,03355,4.0,25.0
2024-01-13,03356,1.0,3.0
2024-01-13,03357,7.0,23.0
2024-01-13,03358,0.0,13.0
2024-01-13,03359,4.0,7.0
2024-01-13,03360,9.0,45.0
2024-01-13,03361,2.0,17.0
2024-01-13,03402,1.0,9.0
2024-01-13,03403,9.0,62.0
2024-01-13,03404,12.0,73.0
2024-01-13,03405,7.0,11.0
2024-01-13,03451,1.0,29.0
2024-01-13,03452,5.0,15.0
2024-01-13,03453,7.0,16.0
2024-01-13,03454,12.0,51.0
2024-01-13,03455,2.0,16.0
2024-01-13,03456,0.0,20.0
2024-01-13,03457,5.0,12.0
2024-01-13,03459,16.0,64.0
2024-01-13,03460,4.0,31.0
2024-01-13,03461,1.0,4.0
2024-01-13,04011,3.0,89.0
2024-01-13,04012,11.0,38.0
2024-01-13,05111,19.0,147.0
2024-01-13,05112,22.0,86.0
2024-01-13,05113,29.0,291.0
2024-01-13,05114,2.0,60.0
2024-01-13,05116,7.0,75.0
2024-01-13,05117,0.0,28.0
2024-01-13,05119,20.0,49.0
2024-01-13,05120,1.0,17.0
2024-01-13,05122,9.0,60.0
2024-01-13,05124,7.0,94.0
2024-01-13,05154,13.0,29.0
2024-01-13,05158,5.0,32.0
2024-01-13,05162,0.0,16.0
2024-01-13,05166,7.0,30.0
2024-01-13,05170,21.0,74.0
2024-01-13,05314,13.0,201.0
2024-01-13,05315,18.0,194.0
2024-01-13,05316,4.0,41.0
2024-01-13,05334,10.0,230.0
2024-01-13,05358,7.0,38.0
2024-01-13,05362,6.0,53.0
2024-01-13,05366,4.0,20.0
2024-01-13,05370,1.0,29.0
2024-01-13,05374,3.0,12.0
2024-01-13,05378,9.0,23.0
2024-01-13,05382,4.0,35.0
2024-01-13,05513,15.0,71.0
2024-01-13,05515,23.0,134.0
2024-01-13,05554,22.0,40.0
2024-01-13,05558,1.0,35.0
2024-01-13,05562,41.0,169.0
2024-01-13,05566,12.0,39.0
2024-01-13,05570,8.0,22.0
2024-01-13,05711,15.0,101.0
