datum,ags,intensivbetten_frei,intensivbetten_belegt
2021-01-04,01001,10.0,33.0
2021-01-04,01002,59.0,105.0
2021-01-04,01003,26.0,112.0
2021-01-04,01004,6.0,19.0
2021-01-04,01051,4.0,34.0
2021-01-04,01053,3.0,15.0
2021-01-04,01054,12.0,12.0
2021-01-04,01055,10.0,38.0
2021-01-04,01056,3.0,28.0
2021-01-04,01057,6.0,6.0
2021-01-04,01058,14.0,28.0
2021-01-04,01059,7.0,17.0
2021-01-04,01060,14.0,79.0
2021-01-04,01061,20.0,29.0
2021-01-04,01062,10.0,24.0
2021-01-04,02000,122.0,532.0
2021-01-04,03101,22.0,95.0
2021-01-04,03102,5.0,23.0
2021-01-04,03103,4.0,31.0
2021-01-04,03151,5.0,15.0
2021-01-04,03153,1.0,28.0
2021-01-04,03154,2.0,18.0
2021-01-04,03155,5.0,16.0
2021-01-04,03157,3.0,16.0
2021-01-04,03158,4.0,12.0
2021-01-04,03159,41.0,134.0
2021-01-04,03241,54.0,348.0
2021-01-04,03251,5.0,12.0
2021-01-04,03252,17.0,52.0
2021-01-04,03254,10.0,57.0
2021-01-04,03255,0.0,11.0
2021-01-04,03256,4.0,20.0
2021-01-04,03257,2.0,20.0
2021-01-04,03351,7.0,21.0
2021-01-04,03352,6.0,9.0
2021-01-04,03353,5.0,29.0
2021-01-04,03354,1.0,7.0
2021-01-04,03355,20.0,24.0
2021-01-04,03356,2.0,12.0
2021-01-04,03357,13.0,19.0
2021-01-04,03358,1.0,19.0
2021-01-04,03359,7.0,28.0
2021-01-04,03360,13.0,65.0
2021-01-04,03361,5.0,10.0
2021-01-04,03401,1.0,12.0
2021-01-04,03402,10.0,10.0
2021-01-04,03403,15.0,95.0
2021-01-04,03404,19.0,97.0
2021-01-04,03405,15.0,25.0
2021-01-04,03451,6.0,26.0
2021-01-04,03452,17.0,23.0
2021-01-04,03453,6.0,21.0
2021-01-04,03454,35.0,48.0
2021-01-04,03455,8.0,25.0
2021-01-04,03456,6.0,24.0
2021-01-04,03457,12.0,18.0
2021-01-04,03458,0.0,9.0
2021-01-04,03459,41.0,75.0
2021-01-04,03460,12.0,22.0
2021-01-04,03461,9.0,8.0
2021-01-04,03462,0.0,8.0
2021-01-04,04011,17.0,142.0
2021-01-04,04012,16.0,43.0
2021-01-04,05111,44.0,251.0
2021-01-04,05112,39.0,171.0
2021-01-04,05113,57.0,326.0
2021-01-04,05114,15.0,84.0
2021-01-04,05116,13.0,79.0
2021-01-04,05117,4.0,30.0
2021-01-04,05119,11.0,59.0
2021-01-04,05120,2.0,28.0
2021-01-04,05122,20.0,57.0
2021-01-04,05124,26.0,121.0
2021-01-04,05154,21.0,51.0
2021-01-04,05158,15.0,55.0
2021-01-04,05162,14.0,88.0
2021-01-04,05166,5.0,29.0
2021-01-04,05170,42.0,90.0
2021-01-04,05314,20.0,253.0
2021-01-04,05315,35.0,388.0
2021-01-04,05316,14.0,75.0
2021-01-04,05334,27.0,277.0
2021-01-04,05358,8.0,61.0
2021-01-04,05362,14.0,51.0
2021-01-04,05366,5.0,24.0
2021-01-04,05370,3.0,33.0
2021-01-04,05374,21.0,66.0
2021-01-04,05378,4.0,39.0
2021-01-04,05382,14.0,68.0
2021-01-04,05512,7.0,33.0
2021-01-04,05513,36.0,71.0
2021-01-04,05515,37.0,235.0
2021-01-04,05554,25.0,47.0
2021-01-04,05558,6.0,26.0
2021-01-04,05562,32.0,197.0
2021-01-04,05566,31.0,65.0
2021-01-04,05570,13.0,35.0
2021-01-04,05711,16.0,146.0
2021-01-04,05754,10.0,42.0
2021-01-04,05758,10.0,56.0
2021-01-04,05762,2.0,31.0
2021-01-04,05766,2.0,48.0
2021-01-04,05770,43.0,180.0
2021-01-04,05774,17.0,87.0
2021-01-04,05911,21.0,170.0
2021-01-04,05913,32.0,252.0
2021-01-04,05914,13.0,63.0
2021-01-04,05915,18.0,67.0
2021-01-04,05916,8.0,58.0
2021-01-04,05954,37.0,98.0
2021-01-04,05958,40.0,87.0
2021-01-04,05962,25.0,98.0
2021-01-04,05966,9.0,23.0
2021-01-04,05970,38.0,106.0
2021-01-04,05974,14.0,67.0
2021-01-04,05978,17.0,92.0
2021-01-04,06411,15.0,83.0
2021-01-04,06412,43.0,244.0
2021-01-04,06413,24.0,74.0
2021-01-04,06414,17.0,107.0
2021-01-04,06431,2.0,37.0
2021-01-04,06432,0.0,29.0
2021-01-04,06433,1.0,19.0
2021-01-04,06434,4.0,24.0
2021-01-04,06435,14.0,67.0
2021-01-04,06436,0.0,31.0
2021-01-04,06437,0.0,126.0
2021-01-04,06438,0.0,20.0
2021-01-04,06439,3.0,13.0
2021-01-04,06440,0.0,77.0
2021-01-04,06531,19.0,194.0
2021-01-04,06532,3.0,57.0
2021-01-04,06533,12.0,42.0
2021-01-04,06534,27.0,113.0
2021-01-04,06535,3.0,19.0
2021-01-04,06611,13.0,138.0
2021-01-04,06631,15.0,78.0
2021-01-04,06632,11.0,49.0
2021-01-04,06633,6.0,22.0
2021-01-04,06634,6.0,21.0
2021-01-04,06635,38.0,78.0
2021-01-04,06636,11.0,25.0
2021-01-04,07111,31.0,80.0
2021-01-04,07131,4.0,13.0
2021-01-04,07132,6.0,11.0
2021-01-04,07133,14.0,35.0
2021-01-04,07134,10.0,12.0
2021-01-04,07135,6.0,7.0
2021-01-04,07137,15.0,23.0
2021-01-04,07138,23.0,45.0
2021-01-04,07140,10.0,6.0
2021-01-04,07141,6.0,15.0
2021-01-04,07143,13.0,20.0
2021-01-04,07211,28.0,61.0
2021-01-04,07231,8.0,16.0
2021-01-04,07232,1.0,13.0
2021-01-04,07233,9.0,12.0
2021-01-04,07235,7.0,7.0
2021-01-04,07311,0.0,15.0
2021-01-04,07312,24.0,83.0
2021-01-04,07313,10.0,15.0
2021-01-04,07314,21.0,97.0
2021-01-04,07315,11.0,103.0
2021-01-04,07316,0.0,15.0
2021-01-04,07317,2.0,14.0
2021-01-04,07318,5.0,24.0
2021-01-04,07319,10.0,42.0
2021-01-04,07320,8.0,6.0
2021-01-04,07331,3.0,5.0
2021-01-04,07332,5.0,11.0
2021-01-04,07333,5.0,7.0
2021-01-04,07334,0.0,18.0
2021-01-04,07335,8.0,6.0
2021-01-04,07336,0.0,16.0
2021-01-04,07337,1.0,12.0
2021-01-04,07339,2.0,7.0
2021-01-04,07340,5.0,4.0
2021-01-04,08111,48.0,221.0
2021-01-04,08115,6.0,43.0
2021-01-04,08116,9.0,67.0
2021-01-04,08117,13.0,34.0
2021-01-04,08118,9.0,94.0
2021-01-04,08119,4.0,63.0
2021-01-04,08121,11.0,48.0
2021-01-04,08125,4.0,46.0
2021-01-04,08126,2.0,5.0
2021-01-04,08127,10.0,43.0
2021-01-04,08128,20.0,44.0
2021-01-04,08135,5.0,15.0
2021-01-04,08136,16.0,55.0
2021-01-04,08211,5.0,17.0
2021-01-04,08212,20.0,112.0
2021-01-04,08215,9.0,43.0
2021-01-04,08216,0.0,12.0
2021-01-04,08221,22.0,216.0
2021-01-04,08222,16.0,118.0
2021-01-04,08225,10.0,7.0
2021-01-04,08226,6.0,37.0
2021-01-04,08231,13.0,55.0
2021-01-04,08235,4.0,24.0
2021-01-04,08236,4.0,8.0
