datum,ags,intensivbetten_frei,intensivbetten_belegt
2023-05-28,01001,8,36
2023-05-28,01002,13,111
2023-05-28,01003,9,103
2023-05-28,01004,5,20
2023-05-28,01051,8,27
2023-05-28,01053,2,15
2023-05-28,01054,2,16
2023-05-28,01055,7,37
2023-05-28,01056,5,32
2023-05-28,01057,5,7
2023-05-28,01058,18,25
2023-05-28,01059,0,24
2023-05-28,01060,18,59
2023-05-28,01061,10,34
2023-05-28,01062,4,21
2023-05-28,02000,99,350
2023-05-28,03101,31,101
2023-05-28,03102,0,6
2023-05-28,03103,5,25
2023-05-28,03151,4,16
2023-05-28,03153,0,20
2023-05-28,03155,4,12
2023-05-28,03157,5,9
2023-05-28,03158,9,7
2023-05-28,03159,9,114
2023-05-28,03241,31,101
2023-05-28,03251,4,14
2023-05-28,03252,15,25
2023-05-28,03254,29,54
2023-05-28,03256,2,14
2023-05-28,03257,3,8
2023-05-28,03351,8,22
2023-05-28,03352,6,8
2023-05-28,03353,6,28
2023-05-28,03354,3,3
2023-05-28,03355,2,35
2023-05-28,03356,3,9
2023-05-28,03357,4,26
2023-05-28,03358,4,14
2023-05-28,03359,7,20
2023-05-28,03360,2,52
2023-05-28,03361,3,11
2023-05-28,03402,1,18
2023-05-28,03403,14,86
2023-05-28,03404,6,76
2023-05-28,03405,9,8
2023-05-28,03451,1,25
2023-05-28,03452,4,30
2023-05-28,03453,6,17
2023-05-28,03454,23,47
2023-05-28,03455,8,21
2023-05-28,03456,1,15
2023-05-28,03457,8,9
2023-05-28,03459,15,67
2023-05-28,03460,5,23
2023-05-28,03461,0,4
2023-05-28,04011,4,121
2023-05-28,04012,4,40
2023-05-28,05111,43,187
2023-05-28,05112,22,125
2023-05-28,05113,35,317
2023-05-28,05114,12,69
2023-05-28,05116,8,76
2023-05-28,05117,2,26
2023-05-28,05119,14,42
2023-05-28,05120,2,20
2023-05-28,05122,6,68
2023-05-28,05124,24,111
2023-05-28,05154,21,46
2023-05-28,05158,25,18
2023-05-28,05162,3,43
2023-05-28,05166,4,25
2023-05-28,05170,37,61
2023-05-28,05314,14,222
2023-05-28,05315,19,227
2023-05-28,05316,7,49
2023-05-28,05334,16,221
2023-05-28,05358,8,51
2023-05-28,05362,10,50
2023-05-28,05366,0,26
2023-05-28,05370,12,22
2023-05-28,05374,6,25
2023-05-28,05378,4,28
2023-05-28,05382,9,69
2023-05-28,05512,10,11
2023-05-28,05513,25,60
2023-05-28,05515,13,177
2023-05-28,05554,22,41
2023-05-28,05558,5,30
2023-05-28,05562,45,168
2023-05-28,05566,17,54
2023-05-28,05570,5,32
2023-05-28,05711,12,88
2023-05-28,05754,1,13
2023-05-28,05758,12,37
2023-05-28,05762,9,27
2023-05-28,05766,2,48
2023-05-28,05770,14,166
2023-05-28,05774,7,61
2023-05-28,05911,30,122
2023-05-28,05913,19,232
2023-05-28,05914,11,63
2023-05-28,05915,14,56
2023-05-28,05916,12,52
2023-05-28,05954,16,94
2023-05-28,05958,13,59
2023-05-28,05962,19,79
2023-05-28,05966,5,7
2023-05-28,05970,11,88
2023-05-28,05974,23,66
2023-05-28,05978,28,69
2023-05-28,06411,19,87
2023-05-28,06412,17,208
2023-05-28,06413,12,91
2023-05-28,06414,4,37
2023-05-28,06431,6,26
2023-05-28,06432,0,21
2023-05-28,06433,2,21
2023-05-28,06434,3,19
2023-05-28,06435,5,64
2023-05-28,06436,2,18
2023-05-28,06437,6,138
2023-05-28,06438,8,16
2023-05-28,06439,5,12
2023-05-28,06440,5,40
2023-05-28,06531,14,176
2023-05-28,06532,0,40
2023-05-28,06533,12,34
2023-05-28,06534,8,76
2023-05-28,06535,8,18
2023-05-28,06611,10,108
2023-05-28,06631,18,63
2023-05-28,06632,14,21
2023-05-28,06633,8,14
2023-05-28,06634,7,17
2023-05-28,06635,8,74
2023-05-28,06636,7,23
2023-05-28,07111,21,80
2023-05-28,07131,0,8
2023-05-28,07132,6,8
2023-05-28,07133,14,32
2023-05-28,07134,2,18
2023-05-28,07135,1,4
2023-05-28,07137,11,26
2023-05-28,07138,11,45
2023-05-28,07140,1,4
2023-05-28,07141,3,21
2023-05-28,07143,10,21
2023-05-28,07211,20,57
2023-05-28,07231,9,13
2023-05-28,07232,1,14
2023-05-28,07233,0,10
2023-05-28,07235,6,5
2023-05-28,07311,0,11
2023-05-28,07312,10,99
2023-05-28,07313,6,20
2023-05-28,07314,11,87
2023-05-28,07315,1,79
2023-05-28,07316,0,17
2023-05-28,07317,8,8
2023-05-28,07318,2,22
2023-05-28,07319,15,39
2023-05-28,07320,7,3
2023-05-28,07331,0,6
2023-05-28,07332,0,15
2023-05-28,07333,7,5
2023-05-28,07334,8,14
2023-05-28,07335,1,9
2023-05-28,07336,3,13
2023-05-28,07337,3,9
2023-05-28,07339,0,7
2023-05-28,07340,3,4
2023-05-28,08111,35,217
2023-05-28,08115,12,38
2023-05-28,08116,21,54
2023-05-28,08117,17,24
2023-05-28,08118,3,3
2023-05-28,08119,12,50
2023-05-28,08121,14,40
2023-05-28,08125,6,38
2023-05-28,08126,1,6
2023-05-28,08127,8,40
2023-05-28,08128,12,26
2023-05-28,08135,7,13
2023-05-28,08136,11,61
2023-05-28,08211,7,14
2023-05-28,08212,4,30
2023-05-28,08215,2,37
2023-05-28,08216,3,9
2023-05-28,08221,19,211
2023-05-28,08222,10,88
2023-05-28,08225,4,14
2023-05-28,08226,5,33
2023-05-28,08231,11,41
2023-05-28,08235,5,15
2023-05-28,08236,2,8
2023-05-28,08237,3,7
2023-05-28,08311,59,137
2023-05-28,08315,4,25
2023-05-28,08316,6,13
2023-05-28,08317,14,73
2023-05-28,08325,2,9
2023-05-28,08326,6,42
2023-05-28,08327,5,5
2023-05-28,08335,22,50
2023-05-28,08336,11,21
2023-05-28,08337,5,5
2023-05-28,08415,5,22
2023-05-28,08416,8,88
2023-05-28,08417,0,18
2023-05-28,08421,14,89
2023-05-28,08425,1,13
2023-05-28,08426,0,8
