datum,ags,intensivbetten_frei,intensivbetten_belegt
2023-07-12,01001,10.0,32.0
2023-07-12,01002,8.0,118.0
2023-07-12,01003,20.0,94.0
2023-07-12,01004,10.0,15.0
2023-07-12,01051,6.0,34.0
2023-07-12,01053,1.0,17.0
2023-07-12,01054,4.0,16.0
2023-07-12,01055,5.0,31.0
2023-07-12,01056,5.0,25.0
2023-07-12,01057,0.0,8.0
2023-07-12,01058,8.0,27.0
2023-07-12,01059,2.0,22.0
2023-07-12,01060,23.0,54.0
2023-07-12,01061,8.0,35.0
2023-07-12,01062,3.0,26.0
2023-07-12,02000,103.0,358.0
2023-07-12,03101,31.0,95.0
2023-07-12,03102,1.0,5.0
2023-07-12,03103,10.0,22.0
2023-07-12,03151,0.0,20.0
2023-07-12,03153,0.0,20.0
2023-07-12,03154,1.0,11.0
2023-07-12,03155,6.0,11.0
2023-07-12,03157,3.0,5.0
2023-07-12,03158,2.0,14.0
2023-07-12,03159,25.0,101.0
2023-07-12,03241,13.0,90.0
2023-07-12,03251,2.0,9.0
2023-07-12,03252,9.0,29.0
2023-07-12,03254,27.0,53.0
2023-07-12,03256,2.0,14.0
2023-07-12,03257,0.0,11.0
2023-07-12,03351,7.0,23.0
2023-07-12,03352,5.0,3.0
2023-07-12,03353,4.0,30.0
2023-07-12,03354,0.0,8.0
2023-07-12,03355,10.0,19.0
2023-07-12,03356,1.0,3.0
2023-07-12,03357,9.0,21.0
2023-07-12,03358,5.0,9.0
2023-07-12,03359,11.0,16.0
2023-07-12,03360,5.0,49.0
2023-07-12,03361,2.0,13.0
2023-07-12,03402,8.0,11.0
2023-07-12,03403,15.0,89.0
2023-07-12,03404,9.0,69.0
2023-07-12,03405,7.0,10.0
2023-07-12,03451,4.0,25.0
2023-07-12,03452,8.0,12.0
2023-07-12,03453,11.0,13.0
2023-07-12,03454,21.0,55.0
2023-07-12,03455,8.0,17.0
2023-07-12,03456,3.0,13.0
2023-07-12,03457,5.0,12.0
2023-07-12,03459,9.0,67.0
2023-07-12,03460,9.0,25.0
2023-07-12,03461,0.0,4.0
2023-07-12,04011,9.0,137.0
2023-07-12,04012,11.0,37.0
2023-07-12,05111,20.0,171.0
2023-07-12,05112,14.0,121.0
2023-07-12,05113,26.0,307.0
2023-07-12,05114,17.0,62.0
2023-07-12,05116,13.0,66.0
2023-07-12,05117,0.0,27.0
