datum,ags,intensivbetten_frei,intensivbetten_belegt
2020-10-19,01001,20.0,35.0
2020-10-19,01002,127.0,102.0
2020-10-19,01003,111.0,106.0
2020-10-19,01004,2.0,23.0
2020-10-19,01051,15.0,39.0
2020-10-19,01053,12.0,12.0
2020-10-19,01054,18.0,21.0
2020-10-19,01055,12.0,39.0
2020-10-19,01056,20.0,20.0
2020-10-19,01057,5.0,7.0
2020-10-19,01058,12.0,30.0
2020-10-19,01059,8.0,16.0
2020-10-19,01060,36.0,84.0
2020-10-19,01061,19.0,30.0
2020-10-19,01062,26.0,29.0
2020-10-19,02000,276.0,555.0
2020-10-19,03101,64.0,86.0
2020-10-19,03102,3.0,26.0
2020-10-19,03103,11.0,25.0
2020-10-19,03151,14.0,22.0
2020-10-19,03153,34.0,18.0
2020-10-19,03154,12.0,22.0
2020-10-19,03155,9.0,14.0
2020-10-19,03157,10.0,12.0
2020-10-19,03158,6.0,10.0
2020-10-19,03159,52.0,141.0
2020-10-19,03241,198.0,352.0
2020-10-19,03251,9.0,8.0
2020-10-19,03252,11.0,59.0
2020-10-19,03254,42.0,50.0
2020-10-19,03255,5.0,9.0
2020-10-19,03256,6.0,18.0
2020-10-19,03257,5.0,18.0
2020-10-19,03351,12.0,29.0
2020-10-19,03352,17.0,9.0
2020-10-19,03353,9.0,30.0
2020-10-19,03354,0.0,9.0
2020-10-19,03355,18.0,36.0
2020-10-19,03356,9.0,8.0
2020-10-19,03357,9.0,29.0
2020-10-19,03358,5.0,18.0
2020-10-19,03359,14.0,19.0
2020-10-19,03360,16.0,66.0
2020-10-19,03361,7.0,8.0
2020-10-19,03401,1.0,16.0
2020-10-19,03402,6.0,14.0
2020-10-19,03403,56.0,87.0
2020-10-19,03404,37.0,85.0
2020-10-19,03405,14.0,26.0
2020-10-19,03451,7.0,22.0
2020-10-19,03452,12.0,27.0
2020-10-19,03453,16.0,18.0
2020-10-19,03454,44.0,57.0
2020-10-19,03455,11.0,26.0
2020-10-19,03456,9.0,21.0
2020-10-19,03457,25.0,19.0
2020-10-19,03458,2.0,8.0
2020-10-19,03459,62.0,64.0
2020-10-19,03460,11.0,25.0
2020-10-19,03461,3.0,14.0
2020-10-19,03462,3.0,5.0
2020-10-19,04011,35.0,136.0
2020-10-19,04012,13.0,25.0
2020-10-19,05111,98.0,233.0
2020-10-19,05112,89.0,179.0
2020-10-19,05113,85.0,329.0
2020-10-19,05114,16.0,83.0
2020-10-19,05116,28.0,71.0
2020-10-19,05117,40.0,15.0
2020-10-19,05119,36.0,62.0
2020-10-19,05120,16.0,20.0
2020-10-19,05122,18.0,68.0
2020-10-19,05124,52.0,110.0
2020-10-19,05154,34.0,41.0
2020-10-19,05158,20.0,46.0
2020-10-19,05162,41.0,75.0
2020-10-19,05166,23.0,20.0
2020-10-19,05170,104.0,103.0
2020-10-19,05314,52.0,230.0
2020-10-19,05315,74.0,412.0
2020-10-19,05316,29.0,79.0
2020-10-19,05334,32.0,260.0
2020-10-19,05358,24.0,50.0
2020-10-19,05362,25.0,49.0
2020-10-19,05366,8.0,21.0
2020-10-19,05370,9.0,27.0
2020-10-19,05374,37.0,80.0
2020-10-19,05378,14.0,38.0
2020-10-19,05382,14.0,72.0
2020-10-19,05512,37.0,30.0
2020-10-19,05513,29.0,78.0
2020-10-19,05515,40.0,218.0
2020-10-19,05554,40.0,42.0
2020-10-19,05558,8.0,26.0
2020-10-19,05562,81.0,165.0
2020-10-19,05566,47.0,61.0
2020-10-19,05570,40.0,33.0
2020-10-19,05711,50.0,114.0
2020-10-19,05754,18.0,24.0
2020-10-19,05758,23.0,53.0
2020-10-19,05762,31.0,27.0
2020-10-19,05766,22.0,55.0
2020-10-19,05770,87.0,189.0
2020-10-19,05774,46.0,93.0
2020-10-19,05911,63.0,161.0
2020-10-19,05913,51.0,259.0
2020-10-19,05914,29.0,51.0
2020-10-19,05915,63.0,51.0
2020-10-19,05916,14.0,52.0
2020-10-19,05954,42.0,92.0
2020-10-19,05958,38.0,89.0
2020-10-19,05962,39.0,76.0
2020-10-19,05966,23.0,14.0
2020-10-19,05970,45.0,95.0
2020-10-19,05974,18.0,64.0
2020-10-19,05978,29.0,88.0
2020-10-19,06411,27.0,80.0
2020-10-19,06412,62.0,235.0
2020-10-19,06413,16.0,87.0
2020-10-19,06414,36.0,64.0
2020-10-19,06431,17.0,32.0
2020-10-19,06432,7.0,22.0
2020-10-19,06433,0.0,17.0
2020-10-19,06434,9.0,20.0
2020-10-19,06435,31.0,56.0
2020-10-19,06436,3.0,21.0
2020-10-19,06437,11.0,115.0
2020-10-19,06438,2.0,30.0
2020-10-19,06439,5.0,13.0
2020-10-19,06440,20.0,68.0
2020-10-19,06531,50.0,195.0
2020-10-19,06532,14.0,47.0
2020-10-19,06533,15.0,42.0
2020-10-19,06534,27.0,128.0
2020-10-19,06535,20.0,17.0
2020-10-19,06611,56.0,155.0
2020-10-19,06631,22.0,70.0
2020-10-19,06632,31.0,45.0
2020-10-19,06633,10.0,22.0
2020-10-19,06634,26.0,18.0
2020-10-19,06635,49.0,55.0
2020-10-19,06636,19.0,17.0
2020-10-19,07111,67.0,71.0
2020-10-19,07131,4.0,15.0
2020-10-19,07132,6.0,10.0
2020-10-19,07133,27.0,28.0
2020-10-19,07134,9.0,14.0
2020-10-19,07135,6.0,7.0
2020-10-19,07137,30.0,16.0
2020-10-19,07138,24.0,56.0
2020-10-19,07140,8.0,8.0
2020-10-19,07141,15.0,27.0
2020-10-19,07143,11.0,30.0
2020-10-19,07211,47.0,70.0
2020-10-19,07231,10.0,16.0
2020-10-19,07232,4.0,10.0
2020-10-19,07233,11.0,10.0
2020-10-19,07235,6.0,10.0
2020-10-19,07311,6.0,9.0
2020-10-19,07312,83.0,90.0
2020-10-19,07313,13.0,16.0
2020-10-19,07314,36.0,86.0
2020-10-19,07315,23.0,90.0
2020-10-19,07316,8.0,14.0
2020-10-19,07317,2.0,14.0
2020-10-19,07318,29.0,25.0
2020-10-19,07319,7.0,41.0
2020-10-19,07320,9.0,5.0
2020-10-19,07331,3.0,5.0
2020-10-19,07332,4.0,12.0
2020-10-19,07333,6.0,8.0
2020-10-19,07334,17.0,12.0
2020-10-19,07335,8.0,6.0
2020-10-19,07336,8.0,12.0
2020-10-19,07337,8.0,9.0
2020-10-19,07339,10.0,14.0
2020-10-19,07340,5.0,4.0
2020-10-19,08111,45.0,217.0
2020-10-19,08115,19.0,40.0
2020-10-19,08116,35.0,62.0
2020-10-19,08117,48.0,33.0
2020-10-19,08118,60.0,86.0
2020-10-19,08119,20.0,41.0
2020-10-19,08121,29.0,54.0
2020-10-19,08125,3.0,49.0
2020-10-19,08126,2.0,5.0
2020-10-19,08127,19.0,36.0
2020-10-19,08128,44.0,38.0
2020-10-19,08135,9.0,15.0
2020-10-19,08136,11.0,62.0
2020-10-19,08211,6.0,20.0
2020-10-19,08212,64.0,100.0
2020-10-19,08215,7.0,23.0
2020-10-19,08216,1.0,11.0
2020-10-19,08221,117.0,211.0
2020-10-19,08222,20.0,97.0
2020-10-19,08225,4.0,11.0
2020-10-19,08226,10.0,34.0
2020-10-19,08231,27.0,46.0
2020-10-19,08235,15.0,17.0
2020-10-19,08236,4.0,8.0
2020-10-19,08237,2.0,12.0
2020-10-19,08311,38.0,162.0
2020-10-19,08315,28.0,52.0
2020-10-19,08316,2.0,89.0
2020-10-19,08317,43.0,59.0
2020-10-19,08325,3.0,8.0
2020-10-19,08326,15.0,59.0
2020-10-19,08327,2.0,10.0
2020-10-19,08335,33.0,73.0
2020-10-19,08336,14.0,15.0
2020-10-19,08337,13.0,11.0
2020-10-19,08415,27.0,23.0
2020-10-19,08416,21.0,87.0
2020-10-19,08417,7.0,21.0
2020-10-19,08421,61.0,95.0
2020-10-19,08425,6.0,10.0
2020-10-19,08426,4.0,10.0
2020-10-19,08435,41.0,34.0
2020-10-19,08436,25.0,47.0
2020-10-19,08437,5.0,14.0
2020-10-19,09161,12.0,33.0
2020-10-19,09162,119.0,498.0
2020-10-19,09163,5.0,44.0
2020-10-19,09171,7.0,22.0
2020-10-19,09172,0.0,16.0
2020-10-19,09173,6.0,22.0
2020-10-19,09174,3.0,27.0
2020-10-19,09175,7.0,13.0
2020-10-19,09176,6.0,44.0
2020-10-19,09177,11.0,12.0
2020-10-19,09178,1.0,11.0
2020-10-19,09179,6.0,9.0
2020-10-19,09180,25.0,66.0
2020-10-19,09181,3.0,8.0
2020-10-19,09182,11.0,15.0
2020-10-19,09183,6.0,14.0
2020-10-19,09184,4.0,9.0
2020-10-19,09185,21.0,25.0
2020-10-19,09186,1.0,7.0
2020-10-19,09187,24.0,49.0
2020-10-19,09188,44.0,39.0
2020-10-19,09189,17.0,45.0
2020-10-19,09190,12.0,24.0
2020-10-19,09261,20.0,58.0
2020-10-19,09262,16.0,40.0
2020-10-19,09263,31.0,12.0
2020-10-19,09271,7.0,30.0
2020-10-19,09272,7.0,15.0
2020-10-19,09273,9.0,15.0
2020-10-19,09274,4.0,6.0
2020-10-19,09275,8.0,27.0
2020-10-19,09276,3.0,13.0
2020-10-19,09277,4.0,10.0
2020-10-19,09278,6.0,7.0
2020-10-19,09279,10.0,6.0
2020-10-19,09361,28.0,19.0
2020-10-19,09362,65.0,173.0
2020-10-19,09363,8.0,46.0
2020-10-19,09371,9.0,5.0
2020-10-19,09372,5.0,12.0
2020-10-19,09373,13.0,9.0
2020-10-19,09375,1.0,13.0
2020-10-19,09376,34.0,17.0
2020-10-19,09377,1.0,11.0
2020-10-19,09461,25.0,36.0
2020-10-19,09462,12.0,52.0
2020-10-19,09463,11.0,32.0
2020-10-19,09464,11.0,27.0
2020-10-19,09471,10.0,6.0
