date,ags,age_group,stage,new
2022-05-04,1001,05-11,1,13
2022-05-04,1001,05-11,2,27
2022-05-04,1001,12-17,1,8
2022-05-04,1001,12-17,2,8
2022-05-04,1001,12-17,3,23
2022-05-04,1001,18-59,1,9
2022-05-04,1001,18-59,2,20
2022-05-04,1001,18-59,3,193
2022-05-04,1001,18-59,4,169
2022-05-04,1001,60+,2,5
2022-05-04,1001,60+,3,89
2022-05-04,1001,60+,4,1063
2022-05-04,1002,05-11,1,19
2022-05-04,1002,05-11,2,34
2022-05-04,1002,12-17,1,14
2022-05-04,1002,12-17,2,28
2022-05-04,1002,12-17,3,63
2022-05-04,1002,18-59,1,21
2022-05-04,1002,18-59,2,67
2022-05-04,1002,18-59,3,464
2022-05-04,1002,18-59,4,654
2022-05-04,1002,60+,1,11
2022-05-04,1002,60+,2,18
2022-05-04,1002,60+,3,202
2022-05-04,1002,60+,4,2836
2022-05-04,1003,05-11,1,40
2022-05-04,1003,05-11,2,98
2022-05-04,1003,12-17,1,12
2022-05-04,1003,12-17,2,26
2022-05-04,1003,12-17,3,73
2022-05-04,1003,18-59,1,23
2022-05-04,1003,18-59,2,69
2022-05-04,1003,18-59,3,544
2022-05-04,1003,18-59,4,371
2022-05-04,1003,60+,2,26
2022-05-04,1003,60+,3,290
2022-05-04,1003,60+,4,2850
2022-05-04,1004,05-11,2,17
2022-05-04,1004,12-17,1,5
2022-05-04,1004,12-17,3,17
2022-05-04,1004,18-59,2,7
2022-05-04,1004,18-59,3,147
2022-05-04,1004,18-59,4,111
2022-05-04,1004,60+,2,9
2022-05-04,1004,60+,3,72
2022-05-04,1004,60+,4,960
2022-05-04,1051,05-11,1,14
2022-05-04,1051,05-11,2,38
2022-05-04,1051,12-17,1,13
2022-05-04,1051,12-17,2,12
2022-05-04,1051,12-17,3,87
2022-05-04,1051,12-17,4,19
2022-05-04,1051,18-59,1,16
2022-05-04,1051,18-59,2,32
2022-05-04,1051,18-59,3,396
2022-05-04,1051,18-59,4,292
2022-05-04,1051,60+,1,5
2022-05-04,1051,60+,2,13
2022-05-04,1051,60+,3,204
2022-05-04,1051,60+,4,1982
2022-05-04,1053,05-11,1,15
2022-05-04,1053,05-11,2,48
2022-05-04,1053,12-17,1,5
2022-05-04,1053,12-17,2,12
2022-05-04,1053,12-17,3,61
2022-05-04,1053,18-59,1,13
2022-05-04,1053,18-59,2,54
2022-05-04,1053,18-59,3,358
2022-05-04,1053,18-59,4,330
2022-05-04,1053,60+,1,7
2022-05-04,1053,60+,2,9
2022-05-04,1053,60+,3,179
2022-05-04,1053,60+,4,2479
2022-05-04,1054,05-11,1,19
2022-05-04,1054,05-11,2,28
2022-05-04,1054,12-17,1,16
