datum,ags,intensivbetten_frei,intensivbetten_belegt
2022-03-15,01001,6.0,34.0
2022-03-15,01002,31.0,111.0
2022-03-15,01003,15.0,107.0
2022-03-15,01004,5.0,20.0
2022-03-15,01051,8.0,32.0
2022-03-15,01053,3.0,15.0
2022-03-15,01054,10.0,14.0
2022-03-15,01055,9.0,39.0
2022-03-15,01056,1.0,32.0
2022-03-15,01057,4.0,8.0
2022-03-15,01058,10.0,31.0
2022-03-15,01059,1.0,23.0
2022-03-15,01060,22.0,64.0
2022-03-15,01061,9.0,34.0
2022-03-15,01062,5.0,26.0
2022-03-15,02000,129.0,451.0
2022-03-15,03101,25.0,107.0
2022-03-15,03102,2.0,27.0
2022-03-15,03103,7.0,24.0
2022-03-15,03151,0.0,12.0
2022-03-15,03153,4.0,23.0
2022-03-15,03154,2.0,15.0
2022-03-15,03155,6.0,15.0
2022-03-15,03157,0.0,16.0
2022-03-15,03158,4.0,12.0
2022-03-15,03159,28.0,113.0
2022-03-15,03241,69.0,321.0
2022-03-15,03251,7.0,10.0
2022-03-15,03252,15.0,60.0
2022-03-15,03254,27.0,48.0
2022-03-15,03255,0.0,9.0
2022-03-15,03256,0.0,10.0
2022-03-15,03257,0.0,24.0
2022-03-15,03351,13.0,25.0
2022-03-15,03352,4.0,8.0
2022-03-15,03353,4.0,28.0
2022-03-15,03354,0.0,6.0
2022-03-15,03355,7.0,34.0
2022-03-15,03356,2.0,9.0
2022-03-15,03357,11.0,21.0
2022-03-15,03358,6.0,16.0
2022-03-15,03359,11.0,20.0
2022-03-15,03360,6.0,70.0
2022-03-15,03361,3.0,12.0
2022-03-15,03401,6.0,13.0
2022-03-15,03402,0.0,13.0
2022-03-15,03403,9.0,107.0
2022-03-15,03404,13.0,100.0
2022-03-15,03405,0.0,28.0
2022-03-15,03451,3.0,29.0
2022-03-15,03452,4.0,32.0
2022-03-15,03453,5.0,19.0
2022-03-15,03454,28.0,59.0
2022-03-15,03455,6.0,25.0
2022-03-15,03456,1.0,26.0
2022-03-15,03457,12.0,16.0
2022-03-15,03458,0.0,10.0
2022-03-15,03459,12.0,84.0
2022-03-15,03460,12.0,22.0
2022-03-15,03461,3.0,9.0
2022-03-15,03462,0.0,8.0
2022-03-15,04011,10.0,148.0
2022-03-15,04012,19.0,32.0
2022-03-15,05111,26.0,266.0
2022-03-15,05112,35.0,150.0
2022-03-15,05113,37.0,325.0
2022-03-15,05114,15.0,70.0
2022-03-15,05116,9.0,81.0
2022-03-15,05117,4.0,31.0
2022-03-15,05119,16.0,52.0
2022-03-15,05120,3.0,25.0
2022-03-15,05122,10.0,61.0
2022-03-15,05124,25.0,114.0
2022-03-15,05154,18.0,48.0
2022-03-15,05158,16.0,45.0
2022-03-15,05162,15.0,88.0
2022-03-15,05166,10.0,27.0
2022-03-15,05170,20.0,109.0
2022-03-15,05314,18.0,268.0
2022-03-15,05315,15.0,340.0
2022-03-15,05316,17.0,52.0
2022-03-15,05334,11.0,262.0
2022-03-15,05358,12.0,49.0
2022-03-15,05362,6.0,53.0
2022-03-15,05366,8.0,19.0
2022-03-15,05370,5.0,35.0
2022-03-15,05374,15.0,67.0
2022-03-15,05378,5.0,36.0
2022-03-15,05382,12.0,68.0
2022-03-15,05512,7.0,36.0
2022-03-15,05513,21.0,67.0
2022-03-15,05515,16.0,210.0
2022-03-15,05554,16.0,54.0
2022-03-15,05558,3.0,31.0
