date,ags,age_group,stage,new
2024-02-27,02000,18-59,5,7
2024-02-27,02000,60+,3,5
2024-02-27,02000,60+,4,7
2024-02-27,02000,60+,5,14
2024-02-27,02000,60+,6,5
2024-02-27,03101,60+,4,5
2024-02-27,03101,60+,5,15
2024-02-27,03153,60+,5,15
2024-02-27,03159,60+,5,8
2024-02-27,03241,18-59,4,6
2024-02-27,03241,18-59,5,5
2024-02-27,03241,60+,4,13
2024-02-27,03241,60+,5,31
2024-02-27,03241,60+,6,15
2024-02-27,03252,60+,5,6
2024-02-27,03256,60+,4,6
2024-02-27,03256,60+,5,9
2024-02-27,03256,60+,6,6
2024-02-27,03257,60+,6,7
2024-02-27,03353,18-59,3,5
2024-02-27,03355,60+,4,6
2024-02-27,03355,60+,5,17
2024-02-27,03355,60+,6,5
2024-02-27,03357,60+,6,6
2024-02-27,03360,60+,5,5
2024-02-27,03401,18-59,4,5
2024-02-27,03401,60+,4,5
2024-02-27,03401,60+,5,10
2024-02-27,03403,18-59,4,5
2024-02-27,03403,60+,6,5
2024-02-27,03454,60+,4,5
2024-02-27,03454,60+,5,6
2024-02-27,03455,60+,5,6
2024-02-27,03456,60+,5,5
2024-02-27,03459,60+,5,12
2024-02-27,04011,60+,5,6
2024-02-27,04012,60+,5,7
2024-02-27,05111,18-59,5,10
2024-02-27,05111,60+,5,8
2024-02-27,05111,60+,6,6
2024-02-27,05112,60+,5,6
2024-02-27,05113,60+,4,5
2024-02-27,05113,60+,5,8
2024-02-27,05113,60+,6,5
2024-02-27,05113,60+,8,6
2024-02-27,05114,60+,5,8
2024-02-27,05116,60+,6,8
2024-02-27,05117,60+,6,5
2024-02-27,05119,60+,7,7
2024-02-27,05124,60+,5,6
2024-02-27,05154,60+,3,5
2024-02-27,05154,60+,5,6
2024-02-27,05158,18-59,4,5
2024-02-27,05158,60+,4,5
2024-02-27,05162,18-59,7,5
2024-02-27,05162,60+,5,11
2024-02-27,05162,60+,8,7
2024-02-27,05166,60+,4,5
2024-02-27,05315,18-59,4,5
2024-02-27,05315,60+,5,17
2024-02-27,05358,18-59,7,5
2024-02-27,05358,60+,5,6
2024-02-27,05358,60+,6,6
2024-02-27,05362,60+,6,6
2024-02-27,05366,60+,5,6
2024-02-27,05370,60+,6,6
2024-02-27,05374,18-59,4,5
2024-02-27,05382,60+,5,6
2024-02-27,05382,60+,7,6
2024-02-27,05513,18-59,5,5
2024-02-27,05513,60+,5,10
2024-02-27,05513,60+,6,6
2024-02-27,05554,60+,5,6
2024-02-27,05558,60+,5,12
2024-02-27,05558,60+,6,6
2024-02-27,05562,18-59,5,6
2024-02-27,05562,60+,4,5
2024-02-27,05562,60+,5,13
2024-02-27,05562,60+,6,5
2024-02-27,05570,60+,5,15
2024-02-27,05754,60+,5,10
2024-02-27,05758,60+,5,6
2024-02-27,05770,18-59,5,5
2024-02-27,05913,18-59,5,5
2024-02-27,05913,60+,6,7
2024-02-27,05916,18-59,5,5
2024-02-27,05954,60+,4,7
2024-02-27,05954,60+,5,11
2024-02-27,05954,60+,6,5
2024-02-27,05958,60+,4,6
2024-02-27,05958,60+,6,5
2024-02-27,05962,18-59,4,9
2024-02-27,05962,18-59,5,21
2024-02-27,05962,18-59,6,5
2024-02-27,05962,60+,4,6
2024-02-27,05962,60+,5,26
2024-02-27,05962,60+,6,9
2024-02-27,05970,60+,6,5
2024-02-27,05974,60+,4,5
2024-02-27,05974,60+,5,13
2024-02-27,05974,60+,6,7
2024-02-27,05978,60+,4,5
2024-02-27,05978,60+,5,14
2024-02-27,05978,60+,6,6
2024-02-27,06431,18-59,4,5
2024-02-27,06431,60+,4,11
2024-02-27,06433,18-59,4,5
2024-02-27,06433,18-59,5,5
2024-02-27,06434,60+,5,7
2024-02-27,06435,18-59,5,5
2024-02-27,06435,60+,4,5
2024-02-27,06435,60+,5,10
2024-02-27,06436,60+,5,11
2024-02-27,06438,18-59,4,5
2024-02-27,06438,60+,3,5
2024-02-27,06438,60+,5,13
2024-02-27,06611,60+,4,6
2024-02-27,06633,60+,5,7
2024-02-27,07111,18-59,5,8
2024-02-27,07134,60+,5,5
2024-02-27,07138,60+,5,5
2024-02-27,07140,60+,4,7
2024-02-27,07140,60+,5,5
2024-02-27,07315,60+,6,5
2024-02-27,07332,18-59,4,5
2024-02-27,07335,60+,4,180
2024-02-27,07338,60+,5,12
2024-02-27,07340,60+,5,7
2024-02-27,08116,60+,5,6
2024-02-27,08118,60+,5,8
2024-02-27,08119,60+,4,6
2024-02-27,08119,60+,5,9
2024-02-27,08119,60+,6,5
2024-02-27,08136,60+,5,5
2024-02-27,08212,18-59,4,5
2024-02-27,08212,60+,5,18
2024-02-27,08212,60+,6,7
2024-02-27,08215,60+,6,8
2024-02-27,08221,60+,5,6
2024-02-27,08225,60+,5,5
2024-02-27,08235,18-59,6,6
2024-02-27,08235,60+,6,5
2024-02-27,08236,18-59,6,5
2024-02-27,08236,60+,4,6
2024-02-27,08236,60+,5,5
2024-02-27,08315,60+,5,8
2024-02-27,08316,60+,5,6
2024-02-27,08317,60+,4,6
2024-02-27,08317,60+,5,6
2024-02-27,09162,60+,5,27
2024-02-27,09162,60+,6,14
2024-02-27,09172,18-59,5,5
2024-02-27,09172,60+,5,5
2024-02-27,09184,60+,5,9
2024-02-27,09188,60+,5,6
2024-02-27,09263,60+,5,6
2024-02-27,09277,60+,2,5
2024-02-27,09461,18-59,1,6
2024-02-27,09462,60+,5,7
2024-02-27,09464,60+,4,6
2024-02-27,09472,60+,5,9
2024-02-27,09572,60+,4,5
2024-02-27,09674,60+,5,9
2024-02-27,09679,60+,5,6
2024-02-27,10041,60+,4,5
2024-02-27,10046,12-17,3,5
2024-02-27,10046,60+,4,5
2024-02-27,10046,60+,5,16
2024-02-27,11000,18-59,3,6
2024-02-27,11000,18-59,4,12
2024-02-27,11000,18-59,5,16
2024-02-27,11000,18-59,6,8
2024-02-27,11000,60+,4,11
2024-02-27,11000,60+,5,80
2024-02-27,11000,60+,6,13
2024-02-27,12051,18-59,5,5
2024-02-27,12065,60+,4,10
2024-02-27,12065,60+,5,6
2024-02-27,12068,60+,4,5
2024-02-27,12072,60+,5,5
2024-02-27,14522,60+,4,6
2024-02-27,14524,60+,6,6
2024-02-27,14713,18-59,3,6
2024-02-27,14713,18-59,4,5
2024-02-27,14713,60+,5,9
2024-02-27,15082,60+,4,5
2024-02-27,15083,60+,5,5
2024-02-27,15090,60+,4,5
2024-02-27,15091,60+,5,13
2024-02-27,16067,60+,4,6
2024-02-27,16067,60+,5,5
