date,ags,age_group,stage,new
2022-01-16,01001,05-11,1,40
2022-01-16,01001,12-17,3,10
2022-01-16,01001,18-59,2,18
2022-01-16,01001,18-59,3,153
2022-01-16,01001,60+,1,5
2022-01-16,01001,60+,3,7
2022-01-16,01002,05-11,1,28
2022-01-16,01002,05-11,2,65
2022-01-16,01002,12-17,2,6
2022-01-16,01002,18-59,1,24
2022-01-16,01002,18-59,2,12
2022-01-16,01002,18-59,3,206
2022-01-16,01002,60+,1,5
2022-01-16,01002,60+,2,24
2022-01-16,01002,60+,3,37
2022-01-16,01003,05-11,1,56
2022-01-16,01003,05-11,2,15
2022-01-16,01003,12-17,1,5
2022-01-16,01003,12-17,2,7
2022-01-16,01003,12-17,3,18
2022-01-16,01003,18-59,1,20
2022-01-16,01003,18-59,2,81
2022-01-16,01003,18-59,3,177
2022-01-16,01003,60+,2,6
2022-01-16,01003,60+,3,40
2022-01-16,01051,12-17,3,7
2022-01-16,01051,18-59,3,67
2022-01-16,01051,60+,3,6
2022-01-16,01053,12-17,3,5
2022-01-16,01053,18-59,3,15
2022-01-16,01054,12-17,3,14
2022-01-16,01054,18-59,2,12
2022-01-16,01054,18-59,3,158
2022-01-16,01054,60+,3,95
2022-01-16,01055,05-11,2,18
2022-01-16,01056,18-59,1,8
2022-01-16,01056,18-59,3,652
2022-01-16,01056,60+,3,157
2022-01-16,01057,05-11,2,8
2022-01-16,01057,12-17,3,8
2022-01-16,01057,18-59,3,48
2022-01-16,01058,05-11,1,80
2022-01-16,01058,05-11,2,45
2022-01-16,01058,12-17,3,20
2022-01-16,01058,18-59,2,5
2022-01-16,01058,18-59,3,75
2022-01-16,01058,60+,3,8
2022-01-16,01059,18-59,3,7
2022-01-16,01060,05-11,1,29
2022-01-16,01060,05-11,2,27
2022-01-16,01060,12-17,2,5
2022-01-16,01060,12-17,3,9
2022-01-16,01060,18-59,2,12
2022-01-16,01060,18-59,3,87
2022-01-16,01060,60+,3,15
2022-01-16,01061,12-17,3,10
2022-01-16,01061,18-59,1,5
2022-01-16,01061,18-59,2,5
2022-01-16,01061,18-59,3,103
2022-01-16,01061,60+,3,14
2022-01-16,01062,05-11,1,13
2022-01-16,01062,05-11,2,12
2022-01-16,01062,12-17,1,8
2022-01-16,01062,12-17,2,12
2022-01-16,01062,12-17,3,16
2022-01-16,01062,18-59,3,55
2022-01-16,02000,05-11,1,406
2022-01-16,02000,05-11,2,478
2022-01-16,02000,05-11,3,5
2022-01-16,02000,12-17,1,65
2022-01-16,02000,12-17,2,49
