datum,ags,intensivbetten_frei,intensivbetten_belegt
2021-02-09,01001,7.0,38.0
2021-02-09,01002,44.0,122.0
2021-02-09,01003,26.0,110.0
2021-02-09,01004,1.0,24.0
2021-02-09,01051,2.0,36.0
2021-02-09,01053,5.0,13.0
2021-02-09,01054,7.0,11.0
2021-02-09,01055,17.0,31.0
2021-02-09,01056,0.0,34.0
2021-02-09,01057,6.0,6.0
2021-02-09,01058,18.0,24.0
2021-02-09,01059,4.0,20.0
2021-02-09,01060,18.0,75.0
2021-02-09,01061,10.0,34.0
2021-02-09,01062,6.0,28.0
2021-02-09,02000,151.0,543.0
2021-02-09,03101,23.0,105.0
2021-02-09,03102,7.0,22.0
2021-02-09,03103,3.0,31.0
2021-02-09,03151,7.0,5.0
2021-02-09,03153,1.0,32.0
2021-02-09,03154,1.0,17.0
2021-02-09,03155,6.0,13.0
2021-02-09,03157,0.0,17.0
2021-02-09,03158,4.0,12.0
2021-02-09,03159,19.0,145.0
2021-02-09,03241,68.0,359.0
2021-02-09,03251,2.0,17.0
2021-02-09,03252,18.0,56.0
2021-02-09,03254,9.0,65.0
2021-02-09,03255,5.0,6.0
2021-02-09,03256,2.0,22.0
2021-02-09,03257,2.0,20.0
2021-02-09,03351,7.0,21.0
2021-02-09,03352,2.0,10.0
2021-02-09,03353,3.0,31.0
2021-02-09,03354,6.0,9.0
2021-02-09,03355,13.0,31.0
2021-02-09,03356,2.0,11.0
2021-02-09,03357,4.0,30.0
2021-02-09,03358,4.0,16.0
2021-02-09,03359,10.0,23.0
2021-02-09,03360,12.0,64.0
2021-02-09,03361,5.0,10.0
2021-02-09,03401,0.0,17.0
2021-02-09,03402,0.0,15.0
2021-02-09,03403,15.0,114.0
2021-02-09,03404,24.0,102.0
2021-02-09,03405,9.0,31.0
2021-02-09,03451,8.0,24.0
2021-02-09,03452,8.0,28.0
2021-02-09,03453,5.0,23.0
2021-02-09,03454,39.0,53.0
2021-02-09,03455,7.0,26.0
2021-02-09,03456,4.0,26.0
2021-02-09,03457,11.0,21.0
2021-02-09,03458,1.0,7.0
2021-02-09,03459,34.0,75.0
2021-02-09,03460,7.0,26.0
2021-02-09,03461,3.0,8.0
2021-02-09,03462,2.0,6.0
2021-02-09,04011,18.0,150.0
2021-02-09,04012,14.0,42.0
2021-02-09,05111,41.0,255.0
2021-02-09,05112,26.0,198.0
2021-02-09,05113,47.0,333.0
2021-02-09,05114,16.0,78.0
2021-02-09,05116,9.0,83.0
2021-02-09,05117,0.0,34.0
2021-02-09,05119,7.0,65.0
2021-02-09,05120,7.0,23.0
2021-02-09,05122,21.0,65.0
2021-02-09,05124,16.0,136.0
2021-02-09,05154,19.0,54.0
2021-02-09,05158,21.0,50.0
2021-02-09,05162,19.0,88.0
2021-02-09,05166,3.0,30.0
2021-02-09,05170,40.0,93.0
2021-02-09,05314,15.0,276.0
2021-02-09,05315,32.0,415.0
2021-02-09,05316,14.0,76.0
2021-02-09,05334,29.0,278.0
2021-02-09,05358,18.0,55.0
2021-02-09,05362,12.0,59.0
2021-02-09,05366,2.0,27.0
2021-02-09,05370,4.0,32.0
2021-02-09,05374,19.0,68.0
2021-02-09,05378,14.0,29.0
2021-02-09,05382,19.0,61.0
2021-02-09,05512,10.0,30.0
2021-02-09,05513,19.0,93.0
2021-02-09,05515,24.0,246.0
2021-02-09,05554,23.0,50.0
2021-02-09,05558,17.0,25.0
2021-02-09,05562,26.0,194.0
2021-02-09,05566,20.0,75.0
2021-02-09,05570,9.0,35.0
2021-02-09,05711,25.0,138.0
2021-02-09,05754,10.0,42.0
2021-02-09,05758,13.0,53.0
2021-02-09,05762,3.0,30.0
2021-02-09,05766,4.0,46.0
2021-02-09,05770,21.0,197.0
2021-02-09,05774,22.0,83.0
2021-02-09,05911,28.0,164.0
2021-02-09,05913,36.0,256.0
2021-02-09,05914,21.0,70.0
2021-02-09,05915,22.0,63.0
2021-02-09,05916,3.0,60.0
2021-02-09,05954,39.0,98.0
2021-02-09,05958,30.0,97.0
2021-02-09,05962,26.0,94.0
2021-02-09,05966,14.0,17.0
2021-02-09,05970,24.0,121.0
2021-02-09,05974,11.0,69.0
2021-02-09,05978,12.0,98.0
2021-02-09,06411,17.0,85.0
2021-02-09,06412,42.0,257.0
2021-02-09,06413,14.0,86.0
2021-02-09,06414,14.0,103.0
2021-02-09,06431,6.0,38.0
2021-02-09,06432,3.0,25.0
2021-02-09,06433,1.0,20.0
2021-02-09,06434,1.0,25.0
2021-02-09,06435,11.0,73.0
2021-02-09,06436,4.0,25.0
2021-02-09,06437,3.0,123.0
2021-02-09,06438,1.0,19.0
2021-02-09,06439,3.0,13.0
2021-02-09,06440,5.0,67.0
2021-02-09,06531,24.0,207.0
2021-02-09,06532,15.0,45.0
2021-02-09,06533,8.0,46.0
2021-02-09,06534,27.0,129.0
2021-02-09,06535,5.0,18.0
2021-02-09,06611,14.0,138.0
2021-02-09,06631,12.0,78.0
2021-02-09,06632,5.0,55.0
2021-02-09,06633,11.0,22.0
2021-02-09,06634,6.0,24.0
2021-02-09,06635,15.0,98.0
2021-02-09,06636,7.0,24.0
2021-02-09,07111,26.0,87.0
2021-02-09,07131,3.0,16.0
2021-02-09,07132,8.0,9.0
2021-02-09,07133,17.0,32.0
2021-02-09,07134,5.0,17.0
2021-02-09,07135,7.0,6.0
2021-02-09,07137,12.0,26.0
2021-02-09,07138,19.0,47.0
2021-02-09,07140,8.0,8.0
2021-02-09,07141,6.0,24.0
2021-02-09,07143,9.0,24.0
2021-02-09,07211,20.0,60.0
2021-02-09,07231,7.0,17.0
2021-02-09,07232,4.0,11.0
2021-02-09,07233,2.0,14.0
2021-02-09,07235,6.0,10.0
2021-02-09,07311,2.0,13.0
2021-02-09,07312,26.0,87.0
2021-02-09,07313,11.0,14.0
2021-02-09,07314,35.0,83.0
2021-02-09,07315,14.0,103.0
2021-02-09,07316,1.0,11.0
2021-02-09,07317,1.0,15.0
2021-02-09,07318,2.0,28.0
2021-02-09,07319,9.0,43.0
2021-02-09,07320,9.0,5.0
2021-02-09,07331,2.0,6.0
2021-02-09,07332,5.0,13.0
2021-02-09,07333,4.0,8.0
2021-02-09,07334,6.0,18.0
2021-02-09,07335,6.0,8.0
2021-02-09,07336,4.0,12.0
2021-02-09,07337,4.0,9.0
2021-02-09,07339,2.0,7.0
2021-02-09,07340,5.0,4.0
2021-02-09,08111,40.0,229.0
2021-02-09,08115,12.0,44.0
2021-02-09,08116,12.0,67.0
2021-02-09,08117,16.0,33.0
2021-02-09,08118,5.0,88.0
2021-02-09,08119,6.0,55.0
2021-02-09,08121,10.0,53.0
2021-02-09,08125,6.0,44.0
2021-02-09,08126,0.0,7.0
2021-02-09,08127,9.0,46.0
2021-02-09,08128,18.0,50.0
2021-02-09,08135,9.0,13.0
2021-02-09,08136,19.0,54.0
2021-02-09,08211,4.0,18.0
2021-02-09,08212,20.0,110.0
2021-02-09,08215,15.0,37.0
2021-02-09,08216,4.0,8.0
2021-02-09,08221,24.0,222.0
2021-02-09,08222,22.0,107.0
2021-02-09,08225,4.0,13.0
2021-02-09,08226,5.0,38.0
2021-02-09,08231,4.0,60.0
2021-02-09,08235,6.0,17.0
2021-02-09,08236,2.0,10.0
2021-02-09,08237,0.0,10.0
2021-02-09,08311,22.0,179.0
2021-02-09,08315,8.0,45.0
2021-02-09,08316,2.0,90.0
2021-02-09,08317,16.0,74.0
2021-02-09,08325,2.0,8.0
2021-02-09,08326,12.0,45.0
2021-02-09,08327,2.0,10.0
2021-02-09,08335,17.0,82.0
2021-02-09,08336,4.0,23.0
2021-02-09,08337,0.0,10.0
2021-02-09,08415,11.0,33.0
2021-02-09,08416,16.0,96.0
2021-02-09,08417,2.0,22.0
2021-02-09,08421,36.0,114.0
2021-02-09,08425,2.0,12.0
2021-02-09,08426,1.0,13.0
2021-02-09,08435,10.0,56.0
2021-02-09,08436,11.0,61.0
2021-02-09,08437,1.0,13.0
2021-02-09,09161,5.0,45.0
2021-02-09,09162,77.0,520.0
2021-02-09,09163,12.0,32.0
2021-02-09,09171,2.0,26.0
2021-02-09,09172,1.0,20.0
2021-02-09,09173,2.0,22.0
2021-02-09,09174,1.0,27.0
2021-02-09,09175,3.0,17.0
2021-02-09,09176,4.0,49.0
2021-02-09,09177,4.0,15.0
2021-02-09,09178,1.0,17.0
2021-02-09,09179,1.0,11.0
2021-02-09,09180,7.0,63.0
2021-02-09,09181,3.0,11.0
2021-02-09,09182,11.0,15.0
2021-02-09,09183,2.0,12.0
2021-02-09,09184,3.0,7.0
2021-02-09,09185,11.0,23.0
2021-02-09,09186,2.0,6.0
2021-02-09,09187,8.0,58.0
2021-02-09,09188,7.0,49.0
2021-02-09,09189,4.0,50.0
2021-02-09,09190,7.0,17.0
2021-02-09,09261,6.0,58.0
2021-02-09,09262,12.0,33.0
2021-02-09,09263,7.0,23.0
2021-02-09,09271,1.0,39.0
2021-02-09,09272,3.0,15.0
2021-02-09,09273,2.0,8.0
2021-02-09,09274,2.0,4.0
2021-02-09,09275,4.0,20.0
2021-02-09,09276,4.0,10.0
2021-02-09,09277,4.0,12.0
2021-02-09,09278,0.0,11.0
2021-02-09,09279,2.0,16.0
2021-02-09,09361,5.0,41.0
2021-02-09,09362,29.0,191.0
2021-02-09,09363,5.0,59.0
2021-02-09,09371,1.0,9.0
2021-02-09,09372,1.0,13.0
2021-02-09,09373,3.0,19.0
2021-02-09,09375,3.0,9.0
2021-02-09,09376,4.0,18.0
2021-02-09,09377,2.0,14.0
2021-02-09,09461,7.0,45.0
2021-02-09,09462,6.0,57.0
2021-02-09,09463,8.0,31.0
2021-02-09,09464,7.0,26.0
2021-02-09,09471,6.0,10.0
2021-02-09,09472,1.0,6.0
2021-02-09,09474,4.0,10.0
2021-02-09,09475,1.0,16.0
2021-02-09,09476,2.0,14.0
2021-02-09,09477,1.0,26.0
2021-02-09,09478,11.0,36.0
2021-02-09,09479,6.0,14.0
2021-02-09,09561,7.0,20.0
2021-02-09,09562,18.0,130.0
2021-02-09,09563,6.0,43.0
2021-02-09,09564,31.0,173.0
2021-02-09,09565,2.0,4.0
2021-02-09,09571,3.0,20.0
2021-02-09,09572,3.0,3.0
2021-02-09,09574,2.0,23.0
2021-02-09,09575,10.0,33.0
2021-02-09,09576,1.0,5.0
2021-02-09,09577,1.0,15.0
2021-02-09,09661,2.0,60.0
2021-02-09,09662,5.0,65.0
2021-02-09,09663,22.0,118.0
2021-02-09,09671,0.0,7.0
2021-02-09,09672,1.0,39.0
2021-02-09,09673,13.0,122.0
2021-02-09,09674,2.0,7.0
2021-02-09,09675,1.0,6.0
2021-02-09,09676,1.0,7.0
2021-02-09,09677,4.0,4.0
2021-02-09,09678,1.0,5.0
2021-02-09,09679,0.0,6.0
2021-02-09,09761,33.0,125.0
2021-02-09,09762,2.0,16.0
2021-02-09,09763,8.0,36.0
2021-02-09,09764,5.0,23.0
2021-02-09,09771,0.0,17.0
2021-02-09,09772,0.0,12.0
2021-02-09,09773,4.0,9.0
2021-02-09,09774,15.0,33.0
2021-02-09,09775,7.0,11.0
2021-02-09,09776,2.0,10.0
2021-02-09,09777,3.0,15.0
2021-02-09,09778,2.0,12.0
2021-02-09,09779,5.0,18.0
2021-02-09,09780,1.0,15.0
2021-02-09,10041,34.0,160.0
2021-02-09,10042,4.0,8.0
2021-02-09,10043,7.0,29.0
2021-02-09,10044,11.0,49.0
2021-02-09,10045,26.0,179.0
2021-02-09,10046,2.0,12.0
2021-02-09,11000,161.0,1106.0
2021-02-09,12051,11.0,63.0
2021-02-09,12052,15.0,80.0
2021-02-09,12053,6.0,9.0
2021-02-09,12054,27.0,62.0
2021-02-09,12060,10.0,55.0
2021-02-09,12061,13.0,25.0
2021-02-09,12062,4.0,14.0
2021-02-09,12063,9.0,14.0
2021-02-09,12064,9.0,17.0
2021-02-09,12065,7.0,28.0
2021-02-09,12066,0.0,16.0
2021-02-09,12067,20.0,43.0
2021-02-09,12068,3.0,53.0
2021-02-09,12069,8.0,44.0
2021-02-09,12070,4.0,13.0
2021-02-09,12071,9.0,11.0
