IdLandkreis,Altersgruppe,Geschlecht,Refdatum,AnzahlFall,AnzahlTodesfall
1002,A15-A34,M,2024-08-13,1,0
1002,A60-A79,M,2024-08-09,-1,0
1002,A60-A79,M,2024-08-13,1,0
1003,A00-A04,W,2024-08-13,1,0
1003,A15-A34,M,2024-08-13,1,0
1003,A60-A79,M,2024-08-13,1,0
1004,A35-A59,M,2024-08-13,1,0
1004,A60-A79,M,2024-08-13,1,0
1004,A60-A79,W,2024-08-13,1,0
1051,A15-A34,M,2024-08-12,1,0
1051,A35-A59,W,2024-08-12,1,0
1051,A60-A79,M,2024-08-12,1,0
1051,A80+,M,2024-08-12,3,0
1053,A60-A79,W,2024-08-12,1,0
1054,A35-A59,W,2024-08-12,1,0
1054,A80+,W,2024-08-13,1,0
1055,A15-A34,M,2024-08-13,1,0
1056,A35-A59,M,2024-08-13,1,0
1058,A00-A04,W,2024-08-13,1,0
1058,A60-A79,M,2024-08-13,1,0
1058,A80+,M,2024-08-09,1,0
1058,A80+,W,2024-08-13,2,0
1059,A60-A79,W,2024-08-13,1,0
1060,A15-A34,W,2024-08-11,1,0
1060,A60-A79,W,2024-08-08,1,1
1060,A60-A79,W,2024-08-10,1,0
1060,A60-A79,W,2024-08-13,1,0
1060,A80+,W,2024-08-12,1,0
1060,A80+,W,2024-08-13,1,0
1061,A80+,M,2024-08-13,1,0
1061,A80+,W,2024-08-12,1,0
2000,A00-A04,W,2024-08-12,1,0
2000,A05-A14,M,2024-08-13,1,0
2000,A15-A34,W,2024-08-13,1,0
2000,A35-A59,M,2024-08-09,2,0
2000,A35-A59,W,2024-08-12,1,0
2000,A35-A59,W,2024-08-13,4,0
2000,A60-A79,M,2024-07-18,1,1
2000,A60-A79,M,2024-08-12,3,0
2000,A60-A79,M,2024-08-13,1,0
2000,A60-A79,W,2024-08-13,3,0
2000,A80+,M,2024-08-12,1,0
2000,A80+,M,2024-08-13,1,0
2000,A80+,W,2024-08-13,1,0
3101,A15-A34,W,2024-08-12,2,0
3101,A60-A79,M,2024-08-12,2,0
3101,A80+,M,2024-08-12,3,0
3102,A35-A59,W,2024-08-12,1,0
3151,A00-A04,M,2021-08-07,1,0
3151,A60-A79,M,2024-08-12,1,0
3151,A80+,W,2024-08-06,1,0
3153,A15-A34,W,2024-08-12,1,0
3153,A35-A59,W,2024-08-12,1,0
3153,A80+,W,2024-07-25,1,1
3153,A80+,W,2024-08-12,1,0
3154,A00-A04,M,2024-08-11,1,0
3158,A00-A04,W,2024-08-12,1,0
3159,A15-A34,W,2024-08-12,1,0
3159,A35-A59,M,2024-08-12,1,0
3159,A35-A59,M,2024-08-13,1,0
3159,A35-A59,W,2024-08-12,1,0
3159,A35-A59,W,2024-08-13,1,0
3159,A60-A79,W,2024-08-13,1,0
3159,A80+,M,2024-08-12,2,0
3159,A80+,W,2024-08-12,1,0
3241,A00-A04,M,2024-08-10,1,1
3241,A00-A04,M,2024-08-13,1,0
3241,A00-A04,W,2024-08-12,2,0
3241,A05-A14,M,2024-08-12,2,0
3241,A15-A34,M,2024-08-10,1,0
3241,A15-A34,M,2024-08-12,2,0
3241,A15-A34,W,2024-08-09,1,0
3241,A15-A34,W,2024-08-12,1,0
3241,A15-A34,W,2024-08-13,1,0
3241,A35-A59,M,2024-08-08,1,0
3241,A35-A59,M,2024-08-09,2,0
3241,A35-A59,M,2024-08-12,1,0
3241,A35-A59,W,2024-08-09,1,0
3241,A35-A59,W,2024-08-11,1,0
3241,A35-A59,W,2024-08-12,4,0
3241,A60-A79,M,2024-08-09,3,0
3241,A60-A79,M,2024-08-12,2,0
3241,A60-A79,M,2024-08-13,1,0
3241,A60-A79,W,2024-08-12,1,0
3241,A60-A79,W,2024-08-13,2,0
3241,A80+,M,2024-08-08,1,0
3241,A80+,M,2024-08-10,1,0
3241,A80+,M,2024-08-11,3,0
3241,A80+,W,2024-08-10,1,0
3241,A80+,W,2024-08-12,6,0
3251,A15-A34,W,2024-08-12,1,0
3251,A35-A59,M,2024-08-11,1,0
3251,A35-A59,W,2024-08-12,1,0
3251,A60-A79,M,2024-08-12,1,0
3252,A35-A59,M,2024-08-13,1,0
3252,A80+,M,2024-07-23,1,1
3252,A80+,M,2024-08-13,1,0
3254,A35-A59,M,2024-08-11,1,0
3254,A60-A79,M,2024-08-13,1,0
3254,A60-A79,W,2024-08-12,1,0
3254,A80+,M,2024-08-12,1,0
3254,A80+,W,2024-08-12,3,0
3254,A80+,W,2024-08-13,1,0
3256,A15-A34,W,2024-08-12,1,0
3256,A60-A79,M,2024-08-12,1,0
3351,A80+,W,2024-08-12,1,0
3352,A60-A79,M,2024-08-12,1,0
3353,A60-A79,M,2024-08-12,1,0
3353,A80+,W,2024-08-01,1,0
3358,A80+,W,2024-08-12,1,0
3359,A35-A59,W,2024-07-21,1,0
3359,A60-A79,W,2024-07-20,1,0
3359,A60-A79,W,2024-08-12,1,0
3359,A80+,W,2024-07-20,5,0
3359,A80+,W,2024-08-09,1,0
3360,A60-A79,W,2024-08-06,1,0
3361,A60-A79,M,2024-08-13,1,0
3401,A60-A79,W,2024-08-11,1,0
3401,A80+,M,2024-08-13,1,0
3403,A15-A34,M,2024-08-09,1,0
3403,A35-A59,W,2024-08-09,1,0
3403,A60-A79,M,2024-08-09,1,0
3403,A80+,W,2024-08-09,1,0
3404,A15-A34,W,2024-08-12,1,0
3451,A35-A59,W,2024-08-08,1,0
3451,A60-A79,M,2024-08-09,1,0
3452,A80+,W,2024-08-09,1,0
3453,A00-A04,W,2024-08-12,1,0
3453,A35-A59,W,2024-08-09,1,0
3453,A35-A59,W,2024-08-12,1,0
3453,A60-A79,M,2024-08-09,1,0
3453,A60-A79,M,2024-08-10,1,0
3453,A60-A79,W,2024-08-09,1,0
3453,A60-A79,W,2024-08-12,1,0
3453,A80+,M,2024-08-09,1,0
3453,A80+,M,2024-08-12,1,0
3453,A80+,W,2024-08-13,1,0
3454,A35-A59,M,2024-08-10,1,0
3454,A35-A59,W,2024-08-09,1,0
3454,A35-A59,W,2024-08-11,1,0
3454,A60-A79,M,2024-08-09,1,0
3454,A60-A79,M,2024-08-11,2,0
3454,A60-A79,W,2024-08-10,1,0
3454,A60-A79,W,2024-08-11,2,0
3454,A80+,M,2024-08-09,1,0
3454,A80+,M,2024-08-11,1,0
