datum,ags,intensivbetten_frei,intensivbetten_belegt
2025-04-01,01001,7.0,23.0
2025-04-01,01002,22.0,119.0
2025-04-01,01003,6.0,87.0
2025-04-01,01053,0.0,10.0
2025-04-01,01054,4.0,17.0
2025-04-01,01055,2.0,20.0
2025-04-01,01056,4.0,23.0
2025-04-01,01057,4.0,6.0
2025-04-01,01058,8.0,24.0
2025-04-01,01060,16.0,61.0
2025-04-01,01061,2.0,42.0
2025-04-01,01062,5.0,23.0
2025-04-01,02000,51.0,304.0
2025-04-01,03102,1.0,5.0
2025-04-01,03103,10.0,22.0
2025-04-01,03155,3.0,5.0
2025-04-01,03157,0.0,8.0
2025-04-01,03159,13.0,108.0
2025-04-01,03241,14.0,61.0
2025-04-01,03251,1.0,11.0
2025-04-01,03252,8.0,37.0
2025-04-01,03254,15.0,44.0
2025-04-01,03256,0.0,12.0
2025-04-01,03257,0.0,11.0
2025-04-01,03351,13.0,16.0
2025-04-01,03353,5.0,23.0
2025-04-01,03356,2.0,2.0
2025-04-01,03357,6.0,20.0
2025-04-01,03358,0.0,8.0
2025-04-01,03359,7.0,5.0
2025-04-01,03360,2.0,52.0
2025-04-01,03361,1.0,16.0
2025-04-01,03403,5.0,97.0
2025-04-01,03404,9.0,51.0
2025-04-01,03405,4.0,6.0
2025-04-01,03451,2.0,14.0
2025-04-01,03452,4.0,16.0
2025-04-01,03453,1.0,22.0
2025-04-01,03454,28.0,36.0
2025-04-01,03455,3.0,12.0
2025-04-01,03456,2.0,18.0
2025-04-01,03457,5.0,12.0
2025-04-01,03459,11.0,56.0
2025-04-01,03460,8.0,12.0
2025-04-01,04011,3.0,106.0
2025-04-01,04012,2.0,24.0
2025-04-01,05111,21.0,151.0
2025-04-01,05112,15.0,66.0
2025-04-01,05113,11.0,122.0
2025-04-01,05114,10.0,62.0
2025-04-01,05116,4.0,65.0
2025-04-01,05117,7.0,29.0
2025-04-01,05119,8.0,55.0
2025-04-01,05122,4.0,68.0
2025-04-01,05124,14.0,91.0
2025-04-01,05154,12.0,21.0
2025-04-01,05158,1.0,7.0
2025-04-01,05162,1.0,5.0
2025-04-01,05166,2.0,18.0
2025-04-01,05170,24.0,42.0
2025-04-01,05314,12.0,198.0
2025-04-01,05315,15.0,143.0
2025-04-01,05316,7.0,37.0
2025-04-01,05334,8.0,94.0
2025-04-01,05358,8.0,36.0
2025-04-01,05362,7.0,27.0
2025-04-01,05366,1.0,23.0
2025-04-01,05370,10.0,22.0
2025-04-01,05374,4.0,11.0
2025-04-01,05378,4.0,33.0
2025-04-01,05382,4.0,34.0
2025-04-01,05512,6.0,5.0
2025-04-01,05513,16.0,49.0
2025-04-01,05515,27.0,133.0
2025-04-01,05554,7.0,43.0
