date,ags,age_group,stage,new
2022-10-29,1001,18-59,3,10
2022-10-29,1001,18-59,4,42
2022-10-29,1001,18-59,5,5
2022-10-29,1001,60+,3,5
2022-10-29,1001,60+,4,39
2022-10-29,1001,60+,5,38
2022-10-29,1002,12-17,3,5
2022-10-29,1002,18-59,3,14
2022-10-29,1002,18-59,4,167
2022-10-29,1002,18-59,5,27
2022-10-29,1002,60+,3,5
2022-10-29,1002,60+,4,43
2022-10-29,1002,60+,5,21
2022-10-29,1003,05-11,1,5
2022-10-29,1003,12-17,2,6
2022-10-29,1003,12-17,4,6
2022-10-29,1003,18-59,3,10
2022-10-29,1003,18-59,4,127
2022-10-29,1003,18-59,5,6
2022-10-29,1003,60+,4,112
2022-10-29,1003,60+,5,49
2022-10-29,1004,05-11,2,5
2022-10-29,1004,12-17,2,5
2022-10-29,1004,12-17,4,7
2022-10-29,1004,18-59,2,5
2022-10-29,1004,18-59,4,31
2022-10-29,1004,60+,4,14
2022-10-29,1051,18-59,4,136
2022-10-29,1051,60+,4,58
2022-10-29,1051,60+,5,29
2022-10-29,1053,12-17,4,5
2022-10-29,1053,18-59,1,6
2022-10-29,1053,18-59,4,58
2022-10-29,1053,60+,3,5
2022-10-29,1053,60+,4,128
2022-10-29,1053,60+,5,39
2022-10-29,1054,18-59,4,22
2022-10-29,1054,60+,4,19
2022-10-29,1055,12-17,4,12
2022-10-29,1055,18-59,4,20
2022-10-29,1055,60+,4,10
2022-10-29,1055,60+,5,6
2022-10-29,1056,18-59,2,6
2022-10-29,1056,18-59,3,5
2022-10-29,1056,18-59,4,105
2022-10-29,1056,18-59,5,6
2022-10-29,1056,60+,2,13
2022-10-29,1056,60+,3,9
2022-10-29,1056,60+,4,118
2022-10-29,1056,60+,5,82
2022-10-29,1057,12-17,1,5
2022-10-29,1057,12-17,3,5
2022-10-29,1057,18-59,3,40
2022-10-29,1057,18-59,4,57
2022-10-29,1057,60+,3,7
2022-10-29,1057,60+,4,23
2022-10-29,1057,60+,5,13
2022-10-29,1058,18-59,4,31
2022-10-29,1058,60+,4,18
2022-10-29,1058,60+,5,12
2022-10-29,1059,18-59,4,16
2022-10-29,1059,60+,3,5
2022-10-29,1059,60+,4,28
2022-10-29,1059,60+,5,64
2022-10-29,1060,18-59,4,42
2022-10-29,1060,60+,4,38
2022-10-29,1060,60+,5,7
2022-10-29,1061,18-59,4,25
2022-10-29,1061,18-59,5,5
2022-10-29,1061,60+,4,29
2022-10-29,1061,60+,5,11
2022-10-29,1062,12-17,3,5
2022-10-29,1062,18-59,4,65
2022-10-29,1062,60+,4,83
2022-10-29,1062,60+,5,24
2022-10-29,2000,12-17,4,6
2022-10-29,2000,18-59,3,54
2022-10-29,2000,18-59,4,212
2022-10-29,2000,18-59,5,17
2022-10-29,2000,60+,1,5
2022-10-29,2000,60+,3,30
2022-10-29,2000,60+,4,192
2022-10-29,2000,60+,5,74
2022-10-29,3153,18-59,4,28
2022-10-29,3153,60+,4,35
2022-10-29,3153,60+,5,9
2022-10-29,3155,18-59,3,5
2022-10-29,3155,18-59,4,16
2022-10-29,3155,60+,4,19
2022-10-29,3155,60+,5,7
2022-10-29,3157,18-59,5,5
2022-10-29,3157,60+,3,5
2022-10-29,3157,60+,4,22
2022-10-29,3159,18-59,4,14
2022-10-29,3159,60+,4,60
2022-10-29,3159,60+,5,12
2022-10-29,3241,05-11,2,7
2022-10-29,3241,05-11,3,8
2022-10-29,3241,12-17,3,5
2022-10-29,3241,18-59,3,11
2022-10-29,3241,18-59,4,79
2022-10-29,3241,18-59,5,5
2022-10-29,3241,60+,4,78
2022-10-29,3241,60+,5,28
2022-10-29,3254,18-59,3,10
2022-10-29,3254,18-59,4,23
2022-10-29,3254,60+,4,27
2022-10-29,3254,60+,5,5
2022-10-29,3254,60+,6,5
2022-10-29,3255,60+,4,7
2022-10-29,3256,60+,4,5
2022-10-29,3351,18-59,4,14
2022-10-29,3351,60+,4,17
2022-10-29,3351,60+,5,7
2022-10-29,3353,12-17,4,10
2022-10-29,3353,18-59,3,5
2022-10-29,3353,18-59,4,363
2022-10-29,3353,60+,4,55
2022-10-29,3353,60+,5,10
2022-10-29,3353,60+,6,18
2022-10-29,3354,18-59,3,5
2022-10-29,3354,18-59,4,16
2022-10-29,3354,60+,4,5
2022-10-29,3354,60+,5,7
2022-10-29,3355,18-59,4,7
2022-10-29,3358,18-59,4,10
2022-10-29,3358,18-59,5,5
2022-10-29,3358,60+,4,19
2022-10-29,3359,18-59,4,7
2022-10-29,3359,60+,4,14
2022-10-29,3359,60+,5,6
2022-10-29,3361,18-59,3,5
2022-10-29,3361,18-59,4,192
2022-10-29,3361,60+,4,31
2022-10-29,3361,60+,5,46
2022-10-29,3401,12-17,3,5
2022-10-29,3401,18-59,3,12
2022-10-29,3401,18-59,4,15
2022-10-29,3401,60+,4,14
2022-10-29,3403,18-59,2,5
2022-10-29,3403,18-59,3,5
2022-10-29,3403,18-59,4,28
2022-10-29,3403,60+,4,36
2022-10-29,3404,18-59,3,5
2022-10-29,3404,18-59,4,47
2022-10-29,3404,18-59,5,9
2022-10-29,3404,60+,4,39
2022-10-29,3404,60+,5,29
2022-10-29,3405,12-17,3,5
2022-10-29,3405,18-59,4,11
2022-10-29,3405,60+,4,11
