datum,ags,intensivbetten_frei,intensivbetten_belegt
2021-03-26,01001,10.0,31.0
2021-03-26,01002,51.0,115.0
2021-03-26,01003,28.0,108.0
2021-03-26,01004,4.0,21.0
2021-03-26,01051,4.0,34.0
2021-03-26,01053,3.0,15.0
2021-03-26,01054,10.0,17.0
2021-03-26,01055,16.0,32.0
2021-03-26,01056,0.0,38.0
2021-03-26,01057,4.0,8.0
2021-03-26,01058,13.0,29.0
2021-03-26,01059,3.0,21.0
2021-03-26,01060,27.0,62.0
2021-03-26,01061,10.0,34.0
2021-03-26,01062,9.0,25.0
2021-03-26,02000,98.0,581.0
2021-03-26,03101,24.0,108.0
2021-03-26,03102,5.0,24.0
2021-03-26,03103,3.0,32.0
2021-03-26,03151,0.0,14.0
2021-03-26,03153,1.0,36.0
2021-03-26,03154,3.0,15.0
2021-03-26,03155,7.0,13.0
2021-03-26,03157,5.0,14.0
2021-03-26,03158,2.0,14.0
2021-03-26,03159,22.0,129.0
2021-03-26,03241,27.0,379.0
2021-03-26,03251,3.0,14.0
2021-03-26,03252,11.0,63.0
2021-03-26,03254,14.0,64.0
2021-03-26,03255,2.0,9.0
2021-03-26,03256,8.0,16.0
2021-03-26,03257,4.0,21.0
2021-03-26,03351,2.0,27.0
2021-03-26,03352,3.0,9.0
2021-03-26,03353,2.0,32.0
2021-03-26,03354,7.0,8.0
2021-03-26,03355,17.0,28.0
2021-03-26,03356,4.0,9.0
2021-03-26,03357,6.0,26.0
2021-03-26,03358,0.0,20.0
2021-03-26,03359,7.0,26.0
2021-03-26,03360,13.0,63.0
2021-03-26,03361,6.0,9.0
2021-03-26,03401,0.0,17.0
2021-03-26,03402,4.0,14.0
2021-03-26,03403,12.0,111.0
2021-03-26,03404,22.0,108.0
2021-03-26,03405,7.0,24.0
2021-03-26,03451,8.0,25.0
2021-03-26,03452,6.0,32.0
2021-03-26,03453,5.0,24.0
2021-03-26,03454,32.0,59.0
2021-03-26,03455,9.0,24.0
2021-03-26,03456,0.0,28.0
2021-03-26,03457,10.0,22.0
2021-03-26,03458,0.0,7.0
2021-03-26,03459,25.0,78.0
2021-03-26,03460,3.0,31.0
2021-03-26,03461,3.0,9.0
2021-03-26,03462,1.0,7.0
2021-03-26,04011,15.0,141.0
2021-03-26,04012,11.0,48.0
2021-03-26,05111,30.0,268.0
2021-03-26,05112,26.0,179.0
2021-03-26,05113,32.0,339.0
2021-03-26,05114,8.0,81.0
2021-03-26,05116,13.0,81.0
2021-03-26,05117,1.0,35.0
2021-03-26,05119,13.0,62.0
2021-03-26,05120,8.0,22.0
2021-03-26,05122,13.0,71.0
2021-03-26,05124,16.0,129.0
2021-03-26,05154,13.0,61.0
2021-03-26,05158,17.0,52.0
2021-03-26,05162,13.0,94.0
2021-03-26,05166,4.0,29.0
2021-03-26,05170,30.0,103.0
2021-03-26,05314,13.0,275.0
2021-03-26,05315,45.0,416.0
2021-03-26,05316,11.0,79.0
2021-03-26,05334,38.0,265.0
2021-03-26,05358,22.0,43.0
2021-03-26,05362,18.0,62.0
2021-03-26,05366,12.0,15.0
2021-03-26,05370,3.0,34.0
2021-03-26,05374,15.0,75.0
2021-03-26,05378,7.0,35.0
2021-03-26,05382,11.0,74.0
2021-03-26,05512,8.0,32.0
2021-03-26,05513,19.0,84.0
2021-03-26,05515,29.0,238.0
2021-03-26,05554,23.0,50.0
